Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	-0.09012214	0.07602163	0.27972382	-0.48216048	-0.09011712	0.07611639	0.18507433	-0.58260894	0.08156534	0.00018062834	0.00018062834	55.07473039627075
2	20.75	20.753012	42.0	0.0	0.9	1.8138357	5.0	0.0	1000.0	1000.0	7999	0.007942523	0.33729073	8.6119175	-0.50668335	0.007945642	0.33712637	8.511664	-0.5111704	-0.024240108	0.0037243834	0.0037243834	128.14931082725525
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	0.9709143	3.8773942	26.25194	-0.5895563	0.9709677	3.877357	28.25919	-0.6200985	-1.042503	0.013820959	0.013820959	205.3580527305603
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	5.1392016	7.3348536	24.807089	-0.42767444	5.1392136	7.3347483	25.19915	-0.45542902	-5.349672	0.03614981	0.03614981	282.7247362136841
5	1.0	1.7320508	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	19999	8.4430275	7.264368	22.46386	-0.32836643	8.443119	7.26423	22.398207	-0.3926569	-8.67134	0.033440482	0.033440482	358.00370025634766
6	0.0	0.0	0.0	0.0	0.3	0.64031243	2.0	0.0	1000.0	1000.0	23999	9.844513	5.9907703	24.14583	-0.82560015	9.84448	5.990701	23.257753	-0.78773946	-10.021232	0.027424213	0.027424213	432.6342260837555
7	8.0	9.797959	24.0	0.0	6.7	13.813399	41.0	0.0	1000.0	1000.0	27999	11.016805	5.225912	25.376036	-0.8603344	11.016787	5.2262144	25.075445	-0.81210494	-11.515615	0.041918065	0.041918065	508.2532901763916
8	19.75	20.765055	50.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	31999	12.03023	5.5666766	30.900475	-0.42413175	12.030275	5.5668793	34.05492	-0.37395087	-12.448288	0.062049903	0.062049903	578.1004598140717
9	98.0	169.74098	392.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	35999	12.524355	6.275149	33.388844	1.7603842	12.524764	6.2752833	30.657566	1.3727977	-12.788832	0.07746065	0.07746065	651.9770720005035
10	1.0	1.7320508	4.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	39999	12.985316	6.8063536	30.518648	1.3794112	12.985541	6.8065376	30.160585	1.4747385	-13.250851	0.07576324	0.07576324	725.3961033821106
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	43999	13.3584	6.807193	29.941753	2.6074214	13.358667	6.80777	31.041773	2.3742793	-13.641068	0.0828929	0.0828929	796.1361782550812
12	65.75	106.509094	250.0	0.0	96.7	285.1098	952.0	0.0	1000.0	1000.0	47999	13.510214	6.601609	31.611158	2.0002208	13.510336	6.6021347	31.476637	1.9679022	-13.78532	0.09475737	0.09475737	865.408154964447
13	0.5	0.8660254	2.0	0.0	0.5	1.5	5.0	0.0	1000.0	1000.0	51999	13.41288	6.463902	33.34106	1.132777	13.412932	6.464411	33.688812	1.1105502	-13.704793	0.10524359	0.10524359	941.2753579616547
14	31.25	54.126587	125.0	0.0	96.6	289.80002	966.0	0.0	1000.0	1000.0	55999	13.801921	6.6641984	35.098637	0.85037965	13.80177	6.6653094	33.64845	0.66129637	-14.058981	0.10148648	0.10148648	1016.1739070415497
15	0.0	0.0	0.0	0.0	94.7	284.09998	947.0	0.0	1000.0	1000.0	59999	14.526977	6.6285267	31.804785	0.31012633	14.526898	6.6292043	31.96236	0.27321762	-14.761171	0.09854276	0.09854276	1093.9456026554108
16	62.0	107.38715	248.0	0.0	98.8	296.4	988.0	0.0	1000.0	1000.0	63999	14.754917	6.177128	30.998396	0.020570397	14.754855	6.177644	31.11864	-0.19672006	-14.986857	0.10436358	0.10436358	1170.2694718837738
17	0.0	0.0	0.0	0.0	144.7	302.23602	931.0	0.0	1000.0	1000.0	67999	14.560818	6.435222	34.39265	-0.49064064	14.560842	6.435594	34.39901	-0.5084753	-14.738104	0.111896716	0.111896716	1247.7382657527924
18	47.0	79.68375	185.0	0.0	291.3	444.98224	977.0	0.0	1000.0	1000.0	71999	14.558159	7.003921	38.17759	-0.50758475	14.558007	7.0042896	38.61939	-0.6983777	-14.801081	0.12670381	0.12670381	1330.9430992603302
19	206.5	357.6685	826.0	0.0	1.5	2.3345234	6.0	0.0	1000.0	1000.0	75999	14.905377	7.9475455	42.411606	-0.26718283	14.905316	7.948003	42.43233	-0.4869643	-15.194176	0.14249209	0.14249209	1409.4779279232025
20	628.75	387.9229	953.0	0.0	41.5	123.503235	412.0	0.0	1000.0	1000.0	79999	15.696725	9.351056	46.157356	-1.2015976	15.696596	9.351768	46.341496	-1.0193881	-16.055088	0.17082635	0.17082635	1490.7000765800476
21	391.5	408.53976	974.0	0.0	193.6	387.20416	972.0	0.0	1000.0	1000.0	83999	17.661823	11.443079	50.103306	-1.7939588	17.661575	11.443669	50.239285	-1.6843407	-18.110044	0.2140803	0.2140803	1571.1777350902557
22	99.75	172.77206	399.0	0.0	269.5	414.7484	972.0	0.0	1000.0	1000.0	87999	19.977976	13.132408	54.04094	-1.0186381	19.97774	13.133287	54.326748	-1.0580163	-20.486769	0.25174266	0.25174266	1651.8059899806976
23	427.0	356.69525	969.0	0.0	357.5	441.07578	975.0	0.0	1000.0	1000.0	91999	21.83802	14.493111	57.897793	-2.1619806	21.837746	14.494011	57.884155	-1.9236317	-22.301422	0.25827116	0.25827116	1732.756361246109
24	488.5	488.50204	979.0	0.0	385.3	471.90933	968.0	0.0	1000.0	1000.0	95999	23.840792	16.262476	61.42849	-3.3946047	23.840723	16.262823	61.14525	-3.5205526	-24.35564	0.2654974	0.2654974	1812.8917546272278
