Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
74	699.5	23.510635	739.0	679.0	722.7	16.905916	751.0	699.0	1000.0	1000.0	295999	50.61936	3.966366	58.729393	30.800556	50.61937	3.9622676	60.11807	30.856377	-50.807438	1.6988304	1.6988304	7308.362035751343
75	691.5	7.4330344	698.0	679.0	709.5	28.598076	752.0	662.0	1000.0	1000.0	299999	50.72173	3.9442303	58.47461	29.8962	50.72184	3.9394715	58.436436	30.579372	-50.90792	1.6591904	1.6591904	7407.616330623627
76	696.0	30.438463	733.0	664.0	713.4	13.070578	727.0	679.0	1000.0	1000.0	303999	50.796074	3.9293811	58.75139	30.298372	50.79627	3.9239883	59.941223	30.160557	-50.974243	1.6797544	1.6797544	7507.618296146393
77	693.5	24.067614	732.0	667.0	698.0	19.570385	729.0	666.0	1000.0	1000.0	307999	50.869034	3.9093409	59.04761	30.386124	50.869186	3.9043713	61.04255	29.546997	-51.04431	1.6912545	1.6912545	7606.285185337067
78	693.25	21.63764	713.0	661.0	659.2	20.97999	693.0	624.0	1000.0	1000.0	311999	50.94833	3.9486594	59.138023	29.887405	50.94847	3.942332	58.35437	30.205593	-51.113537	1.6998738	1.6998738	7703.160885810852
79	710.25	25.311806	751.0	685.0	722.1	26.523386	762.0	681.0	1000.0	1000.0	315999	50.97294	3.8945482	58.73761	30.299995	50.97313	3.8889863	59.639614	29.713387	-51.145977	1.6474856	1.6474856	7803.227877855301
80	707.75	15.155444	722.0	685.0	723.8	40.489014	796.0	636.0	1000.0	1000.0	319999	51.060493	3.89579	59.149334	30.828674	51.06067	3.8905065	58.75094	30.636856	-51.222237	1.6784397	1.6784397	7903.550214290619
81	690.5	24.884735	709.0	648.0	708.9	26.03248	752.0	664.0	1000.0	1000.0	323999	51.019386	3.8710723	58.609436	30.407648	51.01934	3.8668885	60.013668	30.473679	-51.199665	1.6398499	1.6398499	8003.68336558342
82	702.25	16.37643	722.0	678.0	678.9	17.643414	706.0	652.0	1000.0	1000.0	327999	51.11766	3.903349	58.80875	30.892982	51.1178	3.8970737	58.703205	30.847967	-51.297005	1.6621972	1.6621972	8103.235565423965
83	703.0	37.168533	743.0	662.0	717.9	34.584534	767.0	664.0	1000.0	1000.0	331999	51.173664	3.8955956	60.144775	29.31876	51.17371	3.8903291	60.404663	31.385195	-51.349834	1.6874926	1.6874926	8203.373933553696
84	686.5	37.12479	734.0	631.0	721.6	29.71599	777.0	670.0	1000.0	1000.0	335999	51.215397	3.8676271	58.827034	31.213764	51.21555	3.8630073	58.815514	31.3675	-51.380226	1.6772255	1.6772255	8298.795127868652
85	690.75	39.644516	730.0	632.0	722.9	28.863298	787.0	682.0	1000.0	1000.0	339999	51.272106	3.8603024	58.8042	30.708622	51.272144	3.8545897	58.494495	31.029444	-51.437668	1.6621804	1.6621804	8397.27075433731
86	692.0	36.74915	734.0	653.0	714.5	25.796318	767.0	671.0	1000.0	1000.0	343999	51.359135	3.869265	58.889103	31.423208	51.3593	3.864875	58.863075	31.869623	-51.520298	1.6185845	1.6185845	8497.49433350563
87	654.0	15.116217	677.0	639.0	711.3	24.191113	753.0	673.0	1000.0	1000.0	347999	51.369335	3.8720171	59.146107	30.537046	51.36959	3.8656936	60.293842	31.836452	-51.543945	1.6804283	1.6804283	8597.707936763763
88	695.5	38.298172	742.0	646.0	707.9	14.522053	735.0	683.0	1000.0	1000.0	351999	51.470356	3.9085689	58.838562	30.31357	51.47042	3.9031763	58.833992	30.879683	-51.650898	1.6854022	1.6854022	8697.616483211517
89	652.25	11.519006	667.0	635.0	724.9	23.475307	751.0	677.0	1000.0	1000.0	355999	51.535244	3.9195104	59.037964	30.208763	51.53529	3.9146008	58.303474	30.694609	-51.706142	1.6945612	1.6945612	8797.455676317215
90	708.0	12.708265	724.0	689.0	722.1	16.926016	745.0	692.0	1000.0	1000.0	359999	51.60473	3.9301147	60.24235	28.9077	51.604954	3.9254346	58.96469	28.98372	-51.77604	1.7298315	1.7298315	8896.514439344406
91	660.75	27.896011	692.0	619.0	693.8	23.45549	729.0	660.0	1000.0	1000.0	363999	51.723774	3.944077	60.01024	29.043285	51.72382	3.9402728	58.715206	30.045996	-51.892933	1.6670678	1.6670678	8993.416650295258
92	703.5	25.59785	730.0	675.0	689.8	23.361507	739.0	654.0	1000.0	1000.0	367999	51.903046	3.8748953	59.3498	29.019432	51.903126	3.8711224	58.93738	29.710579	-52.068134	1.6701299	1.6701299	9092.827391147614
93	689.0	26.476404	732.0	662.0	704.7	15.582361	736.0	679.0	1000.0	1000.0	371999	51.993614	3.8236802	60.893288	29.425724	51.99364	3.8209949	60.237198	28.836016	-52.155853	1.6649799	1.6649799	9192.884783744812
94	677.75	27.2798	712.0	641.0	710.5	17.917868	731.0	677.0	1000.0	1000.0	375999	51.983444	3.7984204	62.6176	29.714657	51.98364	3.7932558	60.248993	29.478922	-52.138885	1.6704926	1.6704926	9292.36112499237
95	727.75	18.552292	756.0	704.0	714.8	20.247469	753.0	685.0	1000.0	1000.0	379999	52.03968	3.8509812	59.657787	29.565174	52.039795	3.8461525	61.484314	29.59684	-52.219757	1.7075603	1.7075603	9391.693040132523
96	658.25	38.166576	714.0	611.0	691.4	24.920673	733.0	648.0	1000.0	1000.0	383999	52.07123	3.8188365	59.63724	30.190144	52.071297	3.8139327	60.059475	29.986433	-52.219067	1.7638148	1.7638148	9491.587769985199
97	686.0	27.175356	715.0	644.0	670.4	32.40432	737.0	624.0	1000.0	1000.0	387999	52.055683	3.8348904	59.462883	29.780746	52.05577	3.8313382	61.24146	30.010782	-52.19132	1.7323315	1.7323315	9587.670816898346
98	665.5	31.356817	703.0	633.0	719.1	28.296465	763.0	663.0	1000.0	1000.0	391999	51.893436	3.7689462	62.017292	29.009474	51.89337	3.766374	59.133945	29.56581	-52.03407	1.753885	1.753885	9684.84331703186
99	674.25	10.42533	685.0	657.0	747.8	19.88869	784.0	718.0	1000.0	1000.0	395999	51.95197	3.8127484	60.298637	29.200184	51.952213	3.8072596	58.986443	29.465408	-52.109905	1.6865908	1.6865908	9784.536661863327
100	689.25	36.42372	738.0	648.0	729.4	28.114765	777.0	677.0	1000.0	1000.0	399999	51.94985	3.7980628	59.858208	28.845852	51.94974	3.7939987	60.113106	29.539162	-52.082188	1.7188845	1.7188845	9884.392930030823
101	698.75	29.819246	727.0	657.0	714.9	27.901434	763.0	667.0	1000.0	1000.0	403999	51.97525	3.7988336	59.93814	29.253527	51.975384	3.7936027	59.94325	29.558636	-52.129616	1.6509681	1.6509681	9984.703195095062
102	693.5	27.115494	730.0	661.0	663.2	28.340076	712.0	623.0	1000.0	1000.0	407999	52.051975	3.7768514	59.384853	28.341246	52.05185	3.7727873	60.35572	29.013952	-52.20133	1.6507927	1.6507927	10085.01179933548
103	620.5	49.155365	690.0	551.0	617.6	27.54342	644.0	550.0	1000.0	1000.0	411999	51.954014	3.7857547	59.627438	28.937449	51.95422	3.7816703	59.371544	30.206482	-52.072296	1.7822082	1.7822082	10184.903958320618
104	669.25	19.664371	690.0	638.0	694.7	15.975293	726.0	677.0	1000.0	1000.0	415999	51.76303	3.7779932	58.968357	29.851791	51.7631	3.7745502	59.546585	29.727034	-51.906265	1.6505092	1.6505092	10281.435357570648
105	684.0	8.514693	698.0	675.0	721.6	33.239132	780.0	676.0	1000.0	1000.0	419999	51.82476	3.86865	59.596104	31.390444	51.824757	3.8640742	59.10073	31.383913	-51.96298	1.7064768	1.7064768	10380.488608121872
106	725.75	18.032955	751.0	702.0	717.5	17.18284	743.0	687.0	1000.0	1000.0	423999	51.958904	3.8601334	60.295193	31.08549	51.959	3.857221	59.612553	31.23407	-52.108852	1.6698296	1.6698296	10480.440529108047
107	678.25	38.02877	736.0	631.0	724.1	25.327652	779.0	687.0	1000.0	1000.0	427999	52.07542	3.8557487	59.326138	30.926428	52.075466	3.8529577	59.616608	31.610899	-52.22504	1.691488	1.691488	10580.221069335938
108	728.25	26.185635	755.0	687.0	720.2	29.775158	771.0	684.0	1000.0	1000.0	431999	52.18804	3.8503747	59.239895	31.68379	52.18814	3.8486042	59.57422	31.490707	-52.339977	1.7166578	1.7166578	10680.049894809723
109	703.25	11.277743	714.0	685.0	734.0	21.771542	774.0	696.0	1000.0	1000.0	435999	52.27287	3.8432586	60.053474	32.111977	52.272705	3.841141	59.467304	31.211803	-52.42528	1.7679238	1.7679238	10779.765494585037
110	716.5	13.683932	736.0	699.0	730.8	26.099043	790.0	693.0	1000.0	1000.0	439999	52.339287	3.8027165	59.67339	31.093298	52.339336	3.7994947	60.891	31.591614	-52.485806	1.7338886	1.7338886	10878.50428056717
111	693.75	27.45337	731.0	661.0	709.1	28.136986	750.0	675.0	1000.0	1000.0	443999	52.361195	3.7983735	59.42158	32.199154	52.36105	3.7977273	60.485207	32.108707	-52.510826	1.7058314	1.7058314	10976.179512023926
112	725.75	38.783855	789.0	694.0	730.3	32.483997	794.0	690.0	1000.0	1000.0	447999	52.467365	3.7948654	60.36949	31.368313	52.46729	3.7912047	60.444923	31.339737	-52.60736	1.7306565	1.7306565	11076.415196418762
113	688.75	24.559875	726.0	657.0	723.2	22.359785	758.0	681.0	1000.0	1000.0	451999	52.53827	3.8106813	59.80676	31.469633	52.538246	3.8084598	60.71415	31.532293	-52.677525	1.7584009	1.7584009	11175.842847108841
114	721.5	26.631748	754.0	680.0	712.0	25.965363	747.0	657.0	1000.0	1000.0	455999	52.611855	3.7944741	61.004845	31.393145	52.61213	3.7912617	59.56135	31.490719	-52.763	1.7187316	1.7187316	11275.539281368256
115	712.75	6.759253	724.0	707.0	748.4	23.070328	788.0	719.0	1000.0	1000.0	459999	52.703854	3.7976325	60.39522	32.679905	52.7038	3.7945712	61.324795	32.060555	-52.861843	1.7613976	1.7613976	11376.001181840897
116	699.25	21.440325	736.0	682.0	717.2	31.49222	774.0	677.0	1000.0	1000.0	463999	52.728424	3.7697287	59.63025	32.294327	52.72849	3.766313	60.353325	31.668112	-52.868874	1.7383325	1.7383325	11476.448767185211
