Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	2.3163311	1.1721195	7.6045136	-0.33574525	2.3152118	1.1731206	7.4473686	-0.5663033	-1.3613687	0.20786732	3.191862	-6.535716	-2.5703146	0.013150411	0.59101105	0.60416144	118.9878842830658
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	6.836071	1.4218941	11.271053	4.045426	6.8342433	1.4227769	11.39399	4.033389	-1.3627232	0.20215651	1.735312	-6.900916	-7.0820518	0.022730904	0.74708396	0.76981497	275.5168113708496
3	1.75	3.0310888	7.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	11999	11.353607	1.2070893	16.097166	8.907355	11.352496	1.2073413	15.868002	8.980669	-1.362362	0.2030444	1.4566879	-6.622737	-11.595364	0.027082343	0.8259656	0.85304785	435.6357190608978
4	0.75	0.8291562	2.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	15.173384	1.030473	20.82806	13.058603	15.170299	1.0285318	20.716454	13.037318	-1.3607775	0.21170248	1.3937464	-6.416704	-15.41075	0.040969618	0.92454344	0.96551305	597.5799269676208
5	2.0	1.4142135	4.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	19999	18.347984	0.8612434	24.290846	16.522663	18.344784	0.86134934	23.232105	16.50803	-1.3589882	0.21883388	1.8304813	-6.476079	-18.583471	0.04590622	0.9497549	0.99566114	759.6254560947418
6	5.0	1.7320508	8.0	4.0	0.0	0.0	0.0	0.0	1000.0	1000.0	23999	21.01691	0.75332737	28.005764	19.282017	21.013796	0.7521298	28.225552	19.386066	-1.3564146	0.23232953	2.390644	-7.0051656	-21.250305	0.054397445	1.0133591	1.0677565	922.2181088924408
7	3.0	2.5495098	7.0	0.0	0.2	0.4	1.0	0.0	1000.0	1000.0	27999	23.246462	0.67893296	30.06639	21.754255	23.241093	0.6774979	29.744673	21.761368	-1.3507231	0.25906435	2.6022327	-5.6939926	-23.476723	0.07341757	1.089067	1.1624846	1085.2503464221954
8	3.25	2.1650636	6.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	31999	25.072605	0.59651124	31.911715	23.737131	25.068895	0.59524244	32.230797	23.740414	-1.3471078	0.2735847	3.0835018	-5.809758	-25.302708	0.075433016	1.1056522	1.1810852	1248.364761352539
9	9.5	8.902246	23.0	1.0	0.4	0.91651505	3.0	0.0	1000.0	1000.0	35999	26.595863	0.5597162	37.359314	25.41818	26.589523	0.5593106	37.513123	25.331802	-1.3421812	0.29432964	3.8590245	-6.418104	-26.82298	0.08214831	1.1427932	1.2249415	1410.8738899230957
10	6.0	4.6368093	11.0	0.0	2.0	2.6832814	8.0	0.0	1000.0	1000.0	39999	27.874517	0.55123085	40.212467	26.589905	27.870525	0.55416507	39.637825	26.736977	-1.3334402	0.325419	3.5040505	-7.5217476	-28.100266	0.101922125	1.2114949	1.313417	1575.328092098236
