Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
80	976.54865	10.468006	994.5857	969.2425	885.6576	240.06407	993.9803	166.63524	1000.0	1000.0	319999	56.52422	34.364693	100.08972	-8.3820505	56.52424	34.364513	99.662766	-8.871649	-56.71789	0.6155148	0.6155148	7781.07222867012
81	566.55536	401.81848	993.395	163.91295	812.5931	320.61072	987.13806	166.19691	1000.0	1000.0	323999	56.7268	34.411674	98.410736	-12.707866	56.726814	34.411648	97.85864	-16.421011	-56.965023	0.5725998	0.5725998	7884.536990404129
82	778.5202	354.23535	990.3167	165.15376	888.942	241.80273	992.0539	164.95474	1000.0	1000.0	327999	57.129704	34.486004	98.66764	-22.588367	57.1298	34.48599	96.88745	-17.195784	-57.35107	0.5906443	0.5906443	7988.136261224747
83	776.21844	351.0253	992.68774	168.46918	803.1315	318.4943	987.4579	165.86154	1000.0	1000.0	331999	57.188194	34.526863	97.79244	-14.1512985	57.18813	34.526894	101.92658	-7.31549	-57.336613	0.60933864	0.60933864	8091.923605918884
84	974.1849	5.3219967	981.2612	966.6511	803.9407	319.68286	990.9419	164.90865	1000.0	1000.0	335999	57.480453	34.570854	102.84744	-4.2236443	57.4806	34.570732	100.679	-0.23013544	-57.70282	0.5716775	0.5716775	8190.367349863052
85	967.1523	11.158787	981.21814	950.05194	728.6014	368.35657	974.58844	162.85326	1000.0	1000.0	339999	57.796856	34.64205	99.57107	3.143109	57.796936	34.642128	102.63298	6.4145784	-58.023064	0.5528563	0.5528563	8290.122484207153
86	963.1093	7.312417	971.7268	951.52405	571.34344	397.083	973.9954	165.00055	1000.0	1000.0	343999	58.56911	34.711258	96.96143	3.812146	58.56921	34.71095	97.96137	5.0710287	-58.853382	0.5157732	0.5157732	8394.098875045776
87	970.2892	2.7936559	972.50195	965.50726	968.8761	23.409409	996.74585	935.2415	1000.0	1000.0	347999	59.07837	34.695	98.29853	2.4582615	59.07843	34.694977	99.093834	3.0060263	-59.351727	0.55299795	0.55299795	8497.839524745941
88	558.5849	395.32645	967.7269	161.55258	800.9071	317.60754	994.13763	168.40381	1000.0	1000.0	351999	59.09424	34.57577	97.130905	-11.509782	59.09432	34.57555	98.36024	0.20087409	-59.373466	0.5561893	0.5561893	8601.512724161148
89	770.3515	348.8265	994.10345	166.85107	567.2438	402.31537	984.7705	158.77982	1000.0	1000.0	355999	59.059845	34.648026	98.15423	-15.667818	59.05998	34.647903	97.470085	-3.630684	-59.175922	0.5437107	0.5437107	8705.028706073761
90	968.0791	9.191214	974.8399	952.4118	731.3122	370.5147	996.139	163.62093	1000.0	1000.0	359999	59.535267	34.749832	97.67957	-9.744476	59.53519	34.74987	98.1528	-10.760266	-59.762173	0.54873216	0.54873216	8803.253804683685
