Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	3.0250044	1.5737348	4.62022	1.3697661	0.17599142	0.07725047	0.2874699	0.074380726	1000.0	1000.0	3999	6.007084	2.9891295	11.797751	-0.4290983	6.0072165	2.988829	11.763057	-0.121935986	-4.073638	0.3905453	-1.1008515	-9.148134	-6.793445	0.031530328	0.031530328	144.12983441352844
2	3.7942524	1.0798535	5.415233	2.5482285	0.1528994	0.0627112	0.24187328	0.06168904	1000.0	1000.0	7999	17.200558	3.4138577	23.500633	10.600448	17.200506	3.4140158	23.615858	10.62019	-4.0887933	0.34303418	-1.2394896	-10.817314	-17.963902	0.05321176	0.05321176	333.9339978694916
3	3.7625537	1.182343	5.3936477	2.4252748	0.18401475	0.10473584	0.37514675	0.036365636	1000.0	1000.0	11999	27.892918	2.7985725	33.676853	22.236135	27.892935	2.7984412	34.16017	22.178698	-4.0914826	0.3268735	-1.0552311	-11.059378	-28.6437	0.0692015	0.0692015	525.5389292240143
4	6.8107815	0.88957286	7.861204	5.4840026	0.18539296	0.11382205	0.35743582	0.051453955	1000.0	1000.0	15999	36.69069	2.3188272	41.83542	31.627682	36.69066	2.3189332	41.7204	31.836832	-4.0933704	0.31349075	-1.6973815	-9.439504	-37.441628	0.07253299	0.07253299	720.7728209495544
5	5.879396	2.2258685	9.1380415	3.0967746	0.11897248	0.053009138	0.22368243	0.032992747	1000.0	1000.0	19999	44.03916	1.9578979	48.655323	39.763897	44.03917	1.9582145	48.528786	39.626278	-4.092997	0.31202692	-1.7548585	-9.0199795	-44.798225	0.06665194	0.06665194	915.2396919727325
6	5.5184593	1.2197672	6.8679304	3.536394	0.10403824	0.05621469	0.21777329	0.028374473	1000.0	1000.0	23999	50.265064	1.6691216	54.12622	46.361126	50.26503	1.6695856	54.117947	46.534733	-4.093613	0.31008604	-1.9358883	-11.556343	-51.02928	0.055055264	0.055055264	1110.107605457306
7	6.023924	1.4084264	7.534298	4.068351	0.10437691	0.058574446	0.21410963	0.04750147	1000.0	1000.0	27999	55.55411	1.4160529	59.223274	52.16582	55.554066	1.4163009	58.94502	52.12067	-4.0967746	0.30471018	-2.2095013	-12.471373	-56.327415	0.049711134	0.049711134	1305.6267058849335
8	5.9215746	2.192358	8.13644	2.475994	2.3042266	0.32154217	2.772784	1.6879467	1000.0	1000.0	31999	60.01829	1.1929325	63.12307	57.10012	60.018295	1.1932937	63.05012	57.29351	-4.096847	0.302265	-2.3378935	-9.8983345	-60.79222	0.0449131	0.0449131	1501.8379576206207
9	3.8235822	1.5082036	4.7568083	1.212344	1.3489364	2.2329614	7.9931602	0.24605155	1000.0	1000.0	35999	63.74396	0.9977618	66.76958	61.170647	63.74391	0.99850565	66.83483	60.905266	-4.0972557	0.30055517	-2.6775131	-10.569217	-64.52424	0.041349098	0.041349098	1699.8488371372223
10	4.594537	0.9087637	5.645275	3.1906636	2.4597516	1.7743039	4.6269736	0.29392195	1000.0	1000.0	39999	66.83093	0.82738733	69.34129	64.71853	66.83093	0.82780457	69.348755	64.24207	-4.0976324	0.30162832	-2.2219868	-9.939822	-67.60903	0.040045388	0.040045388	1898.1485545635223
11	5.752757	3.6666687	11.003172	2.1268702	3.8878975	1.2282126	6.5331182	1.6929448	1000.0	1000.0	43999	69.36857	0.6886042	72.11987	67.32549	69.368576	0.6893682	72.01352	67.34546	-4.0978446	0.2984053	-2.216753	-10.759158	-70.14633	0.038801704	0.038801704	2097.420236825943
12	4.768095	0.5612657	5.4102225	4.0260873	2.5202816	1.4555662	4.7921357	0.28170282	1000.0	1000.0	47999	71.45701	0.5796125	74.0471	69.602905	71.45699	0.5794773	74.03701	69.85359	-4.0988545	0.30032703	-2.3470302	-8.967302	-72.241165	0.039790884	0.039790884	2297.6635665893555
13	5.511428	0.88165605	6.710295	4.3650665	3.8068795	0.5433191	5.035497	3.2325337	1000.0	1000.0	51999	73.17878	0.48811013	75.656105	71.74768	73.17874	0.48991206	75.53481	71.55992	-4.0982137	0.30030864	-2.4578333	-9.571019	-73.96145	0.03741044	0.03741044	2498.3954792022705
14	5.9289885	1.9089923	8.227759	2.923347	7.045044	0.86113864	8.184641	5.0520415	1000.0	1000.0	55999	74.59968	0.41458747	76.766815	73.18334	74.59966	0.41565734	76.84743	73.17043	-4.0983915	0.2980787	-2.6188955	-9.944304	-75.38546	0.035808686	0.035808686	2697.879154443741
15	5.7930164	1.5529673	7.9382324	4.300831	4.6317906	0.86316323	5.5040402	2.663553	1000.0	1000.0	59999	75.77203	0.35754183	77.84503	74.445145	75.77203	0.35847613	77.80163	74.1959	-4.0986195	0.30180144	-2.3931103	-9.095117	-76.5605	0.035864554	0.035864554	2898.854479074478
16	4.84283	1.7335314	6.683735	2.4402359	3.9709842	0.6107417	4.962018	3.203463	1000.0	1000.0	63999	76.74084	0.31097978	78.87118	75.55332	76.74083	0.3123332	78.858826	75.39987	-4.0991	0.29839957	-2.543744	-9.375593	-77.52988	0.03403188	0.03403188	3100.762706041336
17	5.778458	2.0208473	8.006004	3.0935192	5.9792476	0.89855117	6.986129	4.2200747	1000.0	1000.0	67999	77.53747	0.2745372	79.45621	76.42956	77.53744	0.27465186	79.71801	76.43834	-4.0982456	0.29806003	-2.5592766	-11.134453	-78.327614	0.034123145	0.034123145	3305.065038204193
