Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	32.797516	2.3695037	35.670982	30.160088	42.03112	12.572701	48.144024	4.4666905	1000.0	1000.0	3999	0.42134658	0.33504608	2.5264637	-2.0716054	-0.47349122	0.004116252	56.67883849143982
2	29.713457	1.1716001	31.072886	27.956268	34.435783	19.88082	48.926723	3.619369	1000.0	1000.0	7999	2.8083446	1.7242631	12.300498	0.33844846	-3.097076	0.013925041	126.11801195144653
3	39.613613	7.491689	48.55627	31.846375	18.293837	21.543644	59.64724	3.8399823	1000.0	1000.0	11999	11.661334	4.542633	25.174608	-0.003210783	-12.332919	0.06966495	199.48186874389648
4	42.534172	5.694672	49.63169	35.629646	27.93757	4.748274	41.442715	24.73358	1000.0	1000.0	15999	17.218994	2.1935298	24.733702	7.6517096	-17.409391	0.065453224	271.51860427856445
5	28.847897	3.948054	35.441566	24.953533	28.182346	2.6321847	34.786366	24.953026	1000.0	1000.0	19999	15.0562725	2.5058696	24.15637	7.951981	-15.0186	0.044715285	357.11484146118164
6	26.944857	1.6933541	28.593603	24.714073	26.90388	1.6576301	29.709108	25.204348	1000.0	1000.0	23999	11.868182	1.8782398	19.099943	7.259527	-11.852446	0.015918676	430.95311069488525
7	28.99193	1.4443994	31.236252	27.53746	27.265163	1.9048193	29.308683	24.595142	1000.0	1000.0	27999	9.73898	1.446315	15.70994	6.344029	-9.728672	0.008148199	504.2534592151642
8	28.412085	3.3453777	34.010475	25.14048	26.67658	5.2715554	33.337616	13.209452	1000.0	1000.0	31999	8.209216	1.1647455	13.548897	5.558855	-8.204598	0.0046266722	578.3710486888885
9	29.962534	6.417431	40.896824	25.327454	27.09821	1.9681654	31.461185	24.827566	1000.0	1000.0	35999	7.0684257	0.87474424	13.481032	5.140299	-7.0631843	0.0033751428	654.0499527454376
10	26.466413	1.9260374	29.638988	24.809492	27.827866	2.9980366	35.609425	24.872429	1000.0	1000.0	39999	6.1923046	0.7003058	17.638279	4.77313	-6.189231	0.0037968406	745.5250997543335
11	28.099495	1.0290431	28.950636	26.390614	26.210993	1.4346327	28.391088	24.445509	1000.0	1000.0	43999	5.502854	0.5703733	17.113401	4.3816967	-5.5009346	0.003498308	825.606894493103
12	28.850672	3.8102994	34.800644	24.929203	27.040852	2.0266154	30.779243	24.829576	1000.0	1000.0	47999	5.006016	0.5059877	15.000916	4.033114	-5.0095005	0.0035611906	901.3587546348572
