Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	0.0	0.0	0.0	0.0	2.8	8.400001	28.0	0.0	1000.0	1000.0	3999	0.050487153	0.06388697	0.23743871	-0.60607755	-0.06347876	5.5184497e-05	51.59258842468262
2	20.75	20.753012	42.0	0.0	0.7	1.4177446	4.0	0.0	1000.0	1000.0	7999	0.3381194	0.31398022	5.079747	-0.032662395	-0.35253882	0.0017177208	121.19584798812866
3	0.0	0.0	0.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	11999	0.756791	0.81351376	9.048337	0.09019774	-0.7677386	0.0023922063	195.0090296268463
4	1.25	2.1650636	5.0	0.0	0.3	0.64031243	2.0	0.0	1000.0	1000.0	15999	2.137846	2.4552617	23.481556	0.17746508	-2.2181485	0.005841822	267.81282901763916
5	0.0	0.0	0.0	0.0	0.7	1.5524175	5.0	0.0	1000.0	1000.0	19999	5.7561574	5.14596	32.951725	0.36298826	-5.9514313	0.011023325	339.8524389266968
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	23999	12.595249	9.647576	47.29817	0.7680803	-12.995954	0.038978722	412.10435795783997
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	27999	19.680239	11.789611	46.67731	1.1312172	-19.972063	0.036653373	485.2194678783417
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	31999	20.997326	10.251312	41.96375	1.2329824	-21.218418	0.024973327	552.870751619339
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	35999	23.034197	9.031049	36.55521	1.3029306	-23.282684	0.019677602	615.7277991771698
10	0.0	0.0	0.0	0.0	95.3	285.9	953.0	0.0	1000.0	1000.0	39999	22.781303	7.9373074	34.124596	1.087868	-22.942488	0.014752256	678.2960453033447
11	0.0	0.0	0.0	0.0	1.6	2.5377154	7.0	0.0	1000.0	1000.0	43999	21.915607	7.0940866	33.885475	0.9367565	-22.062145	0.015406788	744.5568821430206
12	40.0	48.187134	118.0	0.0	0.6	1.8000001	6.0	0.0	1000.0	1000.0	47999	21.293863	6.630635	35.031982	0.8012692	-21.476475	0.016452145	817.5407607555389
13	1.75	1.7853571	4.0	0.0	3.3	6.165225	20.0	0.0	1000.0	1000.0	51999	20.983475	6.390161	36.632095	0.75314385	-21.155542	0.017225139	890.7511451244354
14	33.0	46.834816	113.0	0.0	91.2	263.63943	882.0	0.0	1000.0	1000.0	55999	20.770084	6.329364	36.744614	0.64665186	-20.952082	0.018624851	964.2965767383575
15	1.0	1.7320508	4.0	0.0	2.6	2.8354893	8.0	0.0	1000.0	1000.0	59999	20.719997	6.058674	35.158607	0.65495014	-20.89255	0.017756052	1033.9506249427795
16	22.25	36.82645	86.0	0.0	176.3	349.7159	894.0	0.0	1000.0	1000.0	63999	20.49124	5.9782763	35.90256	0.64631814	-20.659967	0.019489205	1110.8510873317719
17	92.75	158.92038	368.0	0.0	1.1	1.4456832	4.0	0.0	1000.0	1000.0	67999	20.587864	5.978537	34.167473	0.6471707	-20.778461	0.023563348	1188.474675655365
18	211.5	267.23163	654.0	0.0	92.9	278.7	929.0	0.0	1000.0	1000.0	71999	20.439003	5.7799964	32.001804	0.6391311	-20.596624	0.026652995	1267.3835711479187
19	27.75	48.06441	111.0	0.0	51.2	151.61055	506.0	0.0	1000.0	1000.0	75999	20.600885	6.004784	36.763195	0.63102865	-20.823809	0.03761974	1349.9986238479614
20	203.25	207.99925	469.0	0.0	466.3	468.0692	989.0	0.0	1000.0	1000.0	79999	22.43864	7.405611	43.779533	0.46774042	-22.747095	0.047109865	1431.743215560913
21	231.25	246.20456	582.0	0.0	62.6	95.75719	266.0	0.0	1000.0	1000.0	83999	25.564276	8.926916	49.119232	0.6230605	-25.93219	0.06428513	1514.2495167255402
22	341.0	218.50629	578.0	0.0	477.2	473.15894	974.0	0.0	1000.0	1000.0	87999	29.370272	10.331377	50.467007	0.6186871	-29.773632	0.08198052	1597.5137753486633
23	327.25	327.3892	668.0	0.0	288.2	438.53867	971.0	0.0	1000.0	1000.0	91999	33.15633	11.159433	54.880836	0.6168781	-33.568947	0.09669502	1680.9440977573395
24	275.5	378.96207	919.0	0.0	388.2	475.60464	993.0	0.0	1000.0	1000.0	95999	36.11532	11.554948	61.511368	0.6212981	-36.513313	0.11459474	1764.6047031879425
25	858.25	101.41592	966.0	752.0	558.0	454.70584	990.0	0.0	1000.0	1000.0	99999	39.1055	12.609639	67.90859	0.47903085	-39.532936	0.13400844	1847.4463889598846
