Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	19.96927	2.973084	32.79379	12.290458	64.62074	3.832453	71.51392	59.918488	11.804733	41.4	3999	13.705472	8.255876	32.227337	-1.4148548	13.700908	8.260293	31.998552	-1.6718764	-0.48662645	1.3355743	4.848461	-10.776421	-14.869806	1.1941656	5.2352967	6.4294624	87.60594773292542
2	19.934439	2.9265237	31.442392	11.878969	74.53704	8.676573	90.33863	58.578617	11.820059	51.7	7999	30.50989	14.776591	60.468872	-3.4550257	30.508928	14.767717	59.187595	-3.891759	0.32675767	1.851818	10.219378	-13.168039	-33.33212	2.624436	6.733771	9.358207	202.22485780715942
3	27.360796	19.447977	132.87149	12.153422	52.756966	4.7872367	60.503506	46.24052	19.529411	42.3	11999	64.69727	32.378036	142.33923	-11.801617	64.69072	32.378418	138.78842	-16.266151	1.9032484	2.210162	20.077297	-12.111221	-71.9843	25.565222	15.280044	40.845264	326.1033854484558
4	97.82538	80.72718	389.12613	43.444645	841.7357	138.86897	916.23895	559.16284	92.666664	919.9	15999	94.56385	39.73408	144.48724	-9.875829	94.56149	39.743305	139.37209	-14.931733	1.6011711	2.36272	26.18893	-9.828365	-101.64819	28.312769	18.884684	47.197453	467.3250050544739
5	508.74692	236.89111	808.24115	169.62848	904.02325	2.664284	909.7325	900.49786	619.8333	1000.0	19999	97.60106	39.2345	145.84987	-9.63205	97.59918	39.23622	151.46107	-12.4326105	1.3074911	2.4314146	25.301582	-12.385871	-103.241844	14.261314	15.060975	29.322289	607.8379616737366
6	211.17563	216.69373	758.86383	36.92525	911.74286	3.9692128	918.2953	907.66785	288.93332	1000.0	23999	101.31761	37.477478	150.97868	-28.30891	101.31143	37.468212	151.89313	-31.376455	0.95433545	2.405531	26.466398	-12.510278	-105.934715	11.288941	13.695848	24.984789	748.962037563324
7	414.17557	272.04507	945.23834	116.067535	916.8719	1.7024034	921.11676	914.90656	431.55554	1000.0	27999	103.10351	36.581997	149.33911	-35.51666	103.10421	36.57449	142.66714	-35.96752	0.6891061	2.306837	26.90427	-9.993283	-107.08411	10.033089	13.208749	23.241838	885.8815152645111
8	284.47583	94.26711	537.0203	158.84767	645.5458	315.69635	1029.0803	176.59212	267.84616	618.5	31999	104.74154	37.06287	147.60265	-22.80196	104.73752	37.057766	146.76448	-27.353012	0.5260348	2.2616782	44.869164	-11.978165	-108.292725	9.921072	12.80767	22.72874	1015.4283275604248
9	262.9599	196.86433	817.37384	79.31613	410.92047	330.5409	915.5019	146.73174	257.5	407.7	35999	106.53571	36.598183	154.67343	-12.551562	106.53215	36.59133	148.0969	-15.23753	0.35556296	2.2453175	25.903347	-13.120634	-109.71435	10.3855	12.877432	23.262932	1143.676999092102
10	212.08394	105.887886	547.5912	64.16866	220.54025	27.836218	256.67654	163.09729	198.1	178.5	39999	106.84141	36.424084	154.66563	-14.744787	106.84099	36.415512	150.69601	-22.44146	0.31350508	2.2575972	27.674002	-11.416661	-109.74261	12.583129	13.881045	26.464176	1264.7592401504517
