Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	16.63576	3.3565245	32.70658	10.8761635	77.600555	7.701255	92.38192	63.478645	13.972028	71.0	3999	11.205935	7.075934	26.572708	-1.4085346	11.199642	7.08819	26.648123	-2.0579395	-2.765894	1.7355319	8.776939	-14.031637	-12.468864	0.50684243	0.50684243	78.57220196723938
2	16.450151	3.0628784	26.477678	11.301236	46.24542	19.990522	90.71108	14.224898	13.847751	55.8	7999	27.420774	13.272696	48.86646	-2.5703218	27.421673	13.273008	49.9787	-3.7308788	-1.8724211	3.0428903	17.731977	-14.095572	-29.988201	1.0755788	1.0755788	181.15991044044495
3	21.64324	14.435403	89.737236	2.8677955	23.276747	15.064848	44.65273	1.8091414	22.404495	57.7	11999	46.211864	20.54321	125.06989	-8.075772	46.214176	20.54216	123.75304	-11.692917	-0.38077214	4.001007	23.827372	-12.306824	-50.44396	9.616665	9.616665	286.4160838127136
4	56.1769	28.30163	124.41885	1.7445747	65.634125	29.336725	122.68261	33.38219	80.408165	87.3	15999	65.45494	26.033518	101.90857	-14.557032	65.45709	26.031471	100.52492	-26.733444	0.47071353	4.031976	26.605633	-14.213405	-69.906296	14.24274	14.24274	394.19532918930054
5	59.528336	17.751457	94.156166	25.694122	90.4261	26.988218	141.57812	42.22825	83.166664	99.0	19999	66.24885	29.155169	103.60973	-16.242525	66.25205	29.153875	102.54541	-31.920382	-0.17457938	3.848732	25.958157	-15.515087	-69.76175	12.955851	12.955851	501.43567085266113
6	95.78055	47.19707	237.92477	34.126873	113.21074	36.22355	216.10985	88.42356	117.64706	105.4	23999	64.89361	30.576801	112.224205	-12.811946	64.89599	30.578295	112.559746	-14.14318	-0.5622189	3.7011325	25.655563	-16.62742	-67.992645	12.836928	12.836928	606.3553249835968
7	94.74862	41.7121	232.99817	33.486897	346.74213	266.6083	856.3172	113.05353	124.0625	394.6	27999	63.851665	30.66037	117.148575	-8.273354	63.85332	30.657122	118.949036	-18.018301	-0.7024348	3.4578683	22.408907	-14.149942	-66.54073	12.396783	12.396783	718.6626369953156
8	106.04208	39.226864	222.41058	26.643219	160.96292	34.63768	233.88844	124.53106	125.4375	151.3	31999	62.86959	30.928545	136.89957	-14.668983	62.870785	30.927261	134.78673	-17.878914	-0.68608236	3.4226694	22.934475	-14.17543	-65.262024	14.063109	14.063109	825.187831401825
9	128.70528	55.800797	252.36656	27.652918	167.98347	68.5903	358.31284	81.34803	172.73914	178.2	35999	63.1087	30.37217	166.72083	-11.440175	63.110245	30.36867	167.29579	-18.666994	-0.69034076	3.5287516	25.016342	-13.426613	-65.315865	15.847957	15.847957	931.5669162273407
10	81.39926	47.587128	208.67654	10.397292	70.69583	36.2064	113.14173	14.456459	113.361115	100.4	39999	63.83457	29.624342	181.7876	-15.622909	63.83444	29.626482	180.46469	-24.382635	-0.74412787	3.446803	28.919521	-13.61183	-65.80004	14.247768	14.247768	1035.8302829265594
