Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	3.0	3.3166249	8.0	0.0	62.5	154.60805	521.0	0.0	1000.0	1000.0	3999	2.1506975	1.0554861	4.9654903	-0.11688	2.150732	1.0554162	5.046796	-0.12806949	-1.3625668	0.19339198	1.1169195	-5.9886	-2.4171185	0.009104171	0.009104171	143.98761534690857
2	78.5	71.61878	195.0	0.0	54.4	113.24858	385.0	0.0	1000.0	1000.0	7999	6.45208	2.3212874	30.046055	3.5726743	6.45202	2.321311	30.022135	3.5713637	-1.2372992	0.5946641	6.3033304	-8.002047	-6.7500873	0.033702753	0.033702753	332.03295946121216
3	0.0	0.0	0.0	0.0	101.2	293.66266	982.0	0.0	1000.0	1000.0	11999	15.648748	12.070552	72.18935	6.9909525	15.648832	12.070395	71.74591	7.024491	-0.5434215	1.4080402	5.8299203	-9.079105	-16.319118	0.11320683	0.11320683	522.9781339168549
4	42.75	74.04517	171.0	0.0	43.9	77.39309	242.0	0.0	1000.0	1000.0	15999	31.53876	18.200489	90.47706	9.818438	31.538918	18.200659	90.84459	9.73436	-0.19586444	1.472198	5.248198	-10.386735	-32.337013	0.17127728	0.17127728	715.5473637580872
5	334.0	358.27432	875.0	0.0	99.1	289.02335	966.0	0.0	1000.0	1000.0	19999	46.72681	21.84524	125.317245	12.419801	46.72687	21.845484	125.3042	12.486056	-0.23869179	1.3997766	4.6118293	-11.468362	-47.359337	0.19644117	0.19644117	908.6797046661377
6	1.5	2.598076	6.0	0.0	10.8	18.956793	60.0	0.0	1000.0	1000.0	23999	53.937675	19.103638	117.60431	13.180611	53.937634	19.104046	117.352745	13.222272	-0.37236848	1.2917522	4.152502	-9.4309	-54.44861	0.22969626	0.22969626	1100.9427664279938
7	222.5	373.92346	870.0	0.0	97.5	292.5	975.0	0.0	1000.0	1000.0	27999	56.556396	15.374738	105.31962	18.718157	56.5565	15.375246	104.81256	18.5284	-0.5316309	1.2024803	3.930449	-9.528084	-56.961227	0.26593867	0.26593867	1293.3174042701721
8	311.25	347.70776	847.0	0.0	3.9	8.055433	24.0	0.0	1000.0	1000.0	31999	57.210827	14.412791	99.561325	25.239388	57.21083	14.413837	99.39386	25.27777	-0.6348607	1.124903	3.9448433	-8.7906	-57.563717	0.31799963	0.31799963	1486.3389410972595
9	242.25	399.4536	934.0	0.0	200.1	391.02826	989.0	0.0	1000.0	1000.0	35999	56.37013	15.964568	96.89736	23.456003	56.370113	15.965994	97.143745	23.345375	-0.65456235	1.1234319	4.231367	-8.988467	-56.70018	0.3748318	0.3748318	1679.8709659576416
10	356.25	343.8818	705.0	0.0	292.8	443.1442	976.0	0.0	1000.0	1000.0	39999	56.229687	19.261322	101.13027	21.634264	56.22968	19.262257	101.79493	21.233633	-0.6337147	1.174378	5.7154465	-9.284773	-56.55979	0.45798784	0.45798784	1872.431473493576
