Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	3.0250044	1.5737348	4.62022	1.3697661	0.08509296	0.06711708	0.26118067	0.011542831	1000.0	1000.0	3999	5.8893223	2.9824502	11.572204	-0.40869963	5.888776	2.9834414	11.585225	-0.39549297	-4.074604	0.3911233	4.75515	-10.629618	-6.6747227	0.031369872	0.031369872	102.58039665222168
2	3.7942524	1.0798535	5.415233	2.5482285	0.20264462	0.07445034	0.33117256	0.10883564	1000.0	1000.0	7999	17.113483	3.430565	23.553608	10.431479	17.113415	3.4307873	23.57084	10.498029	-4.089465	0.33828408	-1.2952986	-8.785707	-17.879152	0.04829966	0.04829966	236.35931277275085
3	3.1930468	0.5663627	3.7626753	2.4252748	0.18246189	0.084837794	0.3472589	0.079172015	1000.0	1000.0	11999	27.921587	2.8413281	33.596264	22.103262	27.921522	2.8417451	33.64817	22.188929	-4.09244	0.3197209	-1.1986895	-9.615836	-28.682941	0.055730317	0.055730317	372.3884553909302
4	4.404068	1.5341246	6.2753053	2.0820882	0.17620204	0.09454007	0.3365003	0.057304587	1000.0	1000.0	15999	36.924385	2.3840728	42.04174	31.95016	36.924286	2.3847272	42.07766	31.869055	-4.094064	0.31033874	-0.77984524	-10.363604	-37.690224	0.051714152	0.051714152	509.4148964881897
5	5.1357517	2.3537364	8.577875	2.518149	0.09212567	0.044190526	0.1655592	0.01991513	1000.0	1000.0	19999	44.503407	2.016608	49.047443	40.240765	44.503384	2.0169482	48.947174	40.066116	-4.0946636	0.30948076	-1.7951841	-9.647978	-45.278244	0.04285763	0.04285763	646.3769516944885
6	4.58237	0.9154552	5.4828715	3.216368	0.758798	0.36861417	1.433466	0.3359313	1000.0	1000.0	23999	50.907295	1.7015028	54.629105	47.341785	50.907284	1.7020001	54.61371	47.148243	-4.0962057	0.3087351	-1.0293455	-9.626188	-51.689445	0.038018975	0.038018975	784.3320245742798
7	5.5476184	0.70933527	6.4473586	4.7922072	0.8824342	0.5722257	2.3411703	0.16913874	1000.0	1000.0	27999	56.26679	1.4184208	59.609447	53.09592	56.26679	1.4188102	59.63356	53.13489	-4.0975623	0.29978862	-2.0140133	-9.060026	-57.05261	0.035725873	0.035725873	923.838546037674
8	5.0318527	1.6774967	6.769703	2.3610291	0.29198682	0.1286071	0.5124997	0.12286629	1000.0	1000.0	31999	60.70429	1.1733531	63.8686	57.981907	60.704304	1.1736356	63.728096	57.989975	-4.098154	0.29776075	-1.568285	-9.350186	-61.490326	0.033414815	0.033414815	1065.590720653534
9	6.552732	2.7134926	10.958066	3.5429137	0.75110453	0.9018044	3.4170773	0.20785305	1000.0	1000.0	35999	64.3577	0.96947956	67.010414	61.854736	64.35766	0.96971387	67.028854	61.9642	-4.09938	0.29711166	-1.9860978	-8.882942	-65.138725	0.034739505	0.034739505	1209.6425449848175
10	4.204038	0.2590396	4.5950885	3.9353328	0.60792816	0.29601848	0.98831075	0.17098421	1000.0	1000.0	39999	67.35724	0.801797	69.67004	65.36309	67.35724	0.8023437	69.74127	65.26443	-4.098444	0.29535645	-2.1867108	-10.018657	-68.14044	0.03305347	0.03305347	1353.2416281700134
