Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	3999	2.0794916	1.0390097	4.1490197	-0.1817379	2.079575	1.0388135	4.1768703	-0.15433848	-1.3643318	0.18727502	1.7621598	-6.6478653	-2.346323	0.0040649637	0.0040649637	102.11135363578796
2	20.75	20.753012	42.0	0.0	6.9	20.699999	69.0	0.0	1000.0	1000.0	7999	5.8829412	1.1974891	15.204595	3.5759594	5.8829536	1.1968657	15.254762	3.590643	-1.3572714	0.21767081	0.9116552	-6.660695	-6.140722	0.014309674	0.014309674	236.75969886779785
3	0.0	0.0	0.0	0.0	6.9	14.306991	47.0	0.0	1000.0	1000.0	11999	10.161142	4.206898	41.436924	6.411496	10.161191	4.2067738	40.16563	6.4255204	-1.232037	0.58459115	4.7460938	-9.283984	-10.446266	0.034008417	0.034008417	373.7067105770111
4	0.0	0.0	0.0	0.0	16.3	48.899998	163.0	0.0	1000.0	1000.0	15999	15.570348	6.4326315	38.4051	9.241908	15.570326	6.4328494	38.49372	9.241878	-1.0332869	0.8632171	4.342332	-9.382729	-15.911352	0.050655227	0.050655227	511.1247305870056
5	7.0	7.0	14.0	0.0	11.4	25.687351	84.0	0.0	1000.0	1000.0	19999	20.404627	7.974139	52.389767	12.190344	20.404634	7.974353	52.26663	12.178359	-0.99907255	0.8596786	3.759542	-8.145011	-20.729967	0.05638269	0.05638269	649.5046093463898
6	0.0	0.0	0.0	0.0	6.4	19.199999	64.0	0.0	1000.0	1000.0	23999	23.702456	7.384414	46.006332	14.379307	23.702442	7.3844566	46.051926	14.2989645	-1.1065342	0.726081	2.8504243	-8.20465	-23.982546	0.05677579	0.05677579	787.3447690010071
7	78.25	132.66193	308.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	27999	25.546133	6.077447	43.81938	16.107075	25.546127	6.0772524	43.834415	16.093615	-1.1617506	0.6544559	2.4380906	-7.785511	-25.808096	0.050915204	0.050915204	925.3013260364532
8	1.25	2.1650636	5.0	0.0	2.1	5.107837	17.0	0.0	1000.0	1000.0	31999	26.66131	5.3475857	45.22759	17.614702	26.661272	5.347449	45.34526	17.639107	-1.1658095	0.65068996	2.6976361	-7.1248207	-26.921991	0.072801426	0.072801426	1063.2283985614777
9	3.5	6.0621777	14.0	0.0	2.2	4.749737	15.0	0.0	1000.0	1000.0	35999	27.6153	5.680821	54.731216	19.0451	27.61533	5.6804147	54.674667	19.144024	-1.1466576	0.68356955	3.5821424	-9.362389	-27.875864	0.091726534	0.091726534	1201.9398670196533
10	5.0	8.6602545	20.0	0.0	1.0	3.0	10.0	0.0	1000.0	1000.0	39999	28.710133	7.4649277	63.57494	20.059862	28.71009	7.4648957	63.420948	20.098549	-1.1311818	0.7310585	4.058573	-7.1894455	-28.97082	0.12312783	0.12312783	1342.2048008441925
