Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
1	3.0	3.3166249	8.0	0.0	68.6	145.3005	457.0	0.0	1000.0	1000.0	3999	0.077469915	0.0793258	2.0132546	-0.40818146	0.0775334	0.07881695	1.938375	-0.45516828	-0.100704774	0.0035235463	0.0035235463	50.26577377319336
2	78.5	71.61878	195.0	0.0	102.7	158.14363	419.0	0.0	1000.0	1000.0	7999	0.3393902	0.66594434	9.290243	0.03195557	0.33925956	0.66604984	9.251652	0.03228703	-0.35600078	0.011851063	0.011851063	116.44303512573242
3	1.5	2.598076	6.0	0.0	82.9	132.20245	335.0	0.0	1000.0	1000.0	11999	1.1873863	2.3929265	22.841152	0.1240565	1.1872869	2.3933296	22.899235	0.121827886	-1.3721013	0.026975786	0.026975786	185.51084852218628
4	105.0	179.56335	416.0	0.0	64.8	105.37629	329.0	0.0	1000.0	1000.0	15999	3.074567	4.8481817	45.523018	0.070466265	3.0748696	4.847955	45.346645	0.14090052	-3.3277617	0.071711965	0.071711965	253.3532693386078
5	151.0	151.27954	315.0	0.0	81.6	161.03613	415.0	0.0	1000.0	1000.0	19999	4.3800693	6.421576	62.46726	-0.042695493	4.3805814	6.421266	62.03034	-0.021698922	-4.487136	0.12184395	0.12184395	321.32771706581116
6	41.0	71.014084	164.0	0.0	50.0	146.34274	489.0	0.0	1000.0	1000.0	23999	4.603247	7.1509876	78.47348	-0.021038413	4.6032853	7.151213	78.72776	-0.09770572	-4.6916766	0.13883576	0.13883576	389.70205450057983
7	81.25	136.71754	318.0	0.0	25.8	76.73565	256.0	0.0	1000.0	1000.0	27999	4.6730914	7.8491144	85.63696	-0.36395133	4.6732264	7.849152	85.63764	-0.36219072	-4.7047343	0.12962359	0.12962359	457.6622815132141
8	121.75	142.22583	350.0	0.0	90.5	133.9763	409.0	0.0	1000.0	1000.0	31999	4.665025	8.024007	86.977776	-0.67136693	4.663858	8.024	86.98242	-0.76683	-4.678742	0.14331071	0.14331071	526.6355621814728
9	126.75	136.83818	331.0	0.0	84.2	166.95076	469.0	0.0	1000.0	1000.0	35999	4.6115146	7.9352093	86.422806	-0.8709732	4.6112595	7.9354167	86.77826	-1.0004616	-4.6111064	0.18821478	0.18821478	596.9175846576691
10	1.75	2.046338	5.0	0.0	91.0	147.21277	446.0	0.0	1000.0	1000.0	39999	8.597556	43.569	780.5835	-1.206522	8.596567	43.569798	784.5061	-1.1321329	-8.72815	0.4620708	0.4620708	673.2500185966492
11	4.25	4.2646804	9.0	0.0	79.4	142.5519	399.0	0.0	1000.0	1000.0	43999	40.23371	124.42571	778.3998	-1.7455254	40.23325	124.42643	777.7778	-1.7318907	-40.961227	0.34177074	0.34177074	744.0646040439606
12	206.25	206.31818	420.0	0.0	137.7	182.53276	476.0	0.0	1000.0	1000.0	47999	66.97874	149.99098	717.4821	-3.3555696	66.978966	149.99109	719.1717	-3.5051546	-67.23828	0.3703117	0.3703117	813.555074930191
13	2.75	2.772634	6.0	0.0	117.5	159.67357	483.0	0.0	1000.0	1000.0	51999	84.73804	156.03612	653.7215	-5.1131234	84.73779	156.03651	653.2554	-5.208476	-85.15205	0.375505	0.375505	885.6267077922821
14	124.0	211.3244	490.0	0.0	100.9	152.344	392.0	0.0	1000.0	1000.0	55999	96.22235	154.38528	606.3312	-7.3554463	96.22153	154.38596	606.3517	-8.925249	-96.911156	0.34150738	0.34150738	955.1321885585785
15	0.0	0.0	0.0	0.0	106.1	170.40273	478.0	0.0	1000.0	1000.0	59999	103.37335	148.76497	548.9305	-13.487495	103.37405	148.76462	548.5544	-13.996233	-104.01364	0.3559639	0.3559639	1026.9682292938232
16	64.0	106.84802	249.0	0.0	59.6	126.19683	405.0	0.0	1000.0	1000.0	63999	105.83988	139.8381	502.37805	-14.207364	105.84102	139.83714	502.57016	-14.34972	-105.8333	0.36777037	0.36777037	1100.5119183063507
17	0.0	0.0	0.0	0.0	149.7	150.40549	378.0	0.0	1000.0	1000.0	67999	106.24456	130.22159	458.32632	-13.395548	106.24629	130.21996	458.52457	-13.667009	-106.91879	0.37425715	0.37425715	1180.5503513813019
18	20.75	35.940056	83.0	0.0	50.4	105.03257	318.0	0.0	1000.0	1000.0	71999	104.42825	120.39991	419.59064	-11.883946	104.42885	120.399345	420.75568	-11.484826	-104.754814	0.37523583	0.37523583	1263.1643707752228
19	162.5	170.28873	397.0	0.0	146.3	188.57045	490.0	0.0	1000.0	1000.0	75999	101.44595	111.40286	381.43732	-9.048147	101.44606	111.40265	381.1345	-8.581146	-101.67905	0.39905262	0.39905262	1346.002807378769
20	48.5	80.01406	187.0	0.0	78.1	125.18582	363.0	0.0	1000.0	1000.0	79999	97.1484	102.57162	351.84232	-7.614168	97.14475	102.57487	350.73422	-8.011964	-97.46395	0.4266034	0.4266034	1426.5096354484558
21	207.5	204.4511	461.0	0.0	84.1	137.19217	404.0	0.0	1000.0	1000.0	83999	92.46879	94.21591	320.76144	-7.925953	92.46767	94.21682	319.32898	-8.084319	-92.22222	0.49510399	0.49510399	1506.705818414688
22	0.5	0.8660254	2.0	0.0	97.0	149.5092	415.0	0.0	1000.0	1000.0	87999	87.16597	86.60721	296.05103	-9.9682255	87.16597	86.60763	295.90778	-10.346556	-87.09011	0.53490853	0.53490853	1588.5998063087463
23	2.25	3.8971143	9.0	0.0	112.3	176.3406	460.0	0.0	1000.0	1000.0	91999	81.71137	79.4293	270.97986	-12.103926	81.71145	79.42997	271.4185	-12.5000725	-81.94664	0.6146826	0.6146826	1671.7540793418884
24	225.25	155.27617	438.0	0.0	53.2	108.85017	332.0	0.0	1000.0	1000.0	95999	76.28221	72.65785	251.31721	-12.589535	76.28243	72.658165	251.97783	-13.619421	-76.29662	0.67800856	0.67800856	1754.2213654518127
25	1.75	3.0310888	7.0	0.0	61.1	122.32534	401.0	0.0	1000.0	1000.0	99999	71.73109	66.47929	228.57677	-12.560721	71.73179	66.47907	229.19894	-12.454679	-71.969284	0.76351744	0.76351744	1836.4990365505219
26	23.75	41.136208	95.0	0.0	89.2	141.44173	387.0	0.0	1000.0	1000.0	103999	66.57271	60.409203	213.96553	-12.326892	66.573	60.40914	212.41513	-11.559171	-66.66778	0.86682934	0.86682934	1920.688086271286
27	96.0	166.27687	384.0	0.0	2.2	3.6276715	10.0	0.0	1000.0	1000.0	107999	61.781136	55.01303	199.03212	-11.188184	61.7817	55.012695	198.64021	-11.251954	-61.84882	0.9661685	0.9661685	2000.6017949581146
28	196.0	202.15341	462.0	0.0	149.0	182.18123	463.0	0.0	1000.0	1000.0	111999	57.30779	50.461205	185.17029	-11.167595	57.30823	50.461403	186.58023	-10.89394	-57.3405	1.0667986	1.0667986	2084.3691210746765
29	92.25	109.52711	268.0	0.0	42.6	121.52466	407.0	0.0	1000.0	1000.0	115999	52.758034	45.80259	172.03262	-10.868296	52.758137	45.803463	172.25842	-10.71785	-52.862476	1.1875464	1.1875464	2166.874728679657
30	135.5	187.36261	454.0	0.0	41.1	120.64696	403.0	0.0	1000.0	1000.0	119999	48.646076	41.781235	161.7486	-10.295953	48.646175	41.781998	161.02605	-10.144407	-48.557327	1.4037502	1.4037502	2249.633834838867
31	122.0	211.3102	488.0	0.0	133.7	174.97089	510.0	0.0	1000.0	1000.0	123999	45.097206	38.20248	153.9835	-9.79449	45.09728	38.20384	152.97401	-9.98067	-45.265984	1.5123715	1.5123715	2334.7740318775177
32	174.25	105.39064	266.0	0.0	25.5	72.21253	242.0	0.0	1000.0	1000.0	127999	41.296986	35.082737	145.84427	-9.951065	41.296913	35.08405	147.31503	-10.204252	-41.32717	1.7559681	1.7559681	2417.8005154132843
