Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	138.59966	6.8391232	145.56538	130.2235	171.37071	75.571304	341.68774	59.75033	1000.0	1000.0	3999	6.6391654	3.4893696	20.564428	-1.2452048	6.6397834	3.4879625	20.508123	-0.65379155	-4.060278	0.4196966	9.997913	-9.823109	-7.4162183	0.06288397	0.06288397	113.49218916893005
2	136.21103	6.3570986	144.33804	126.58536	89.4384	38.241413	140.02168	57.039715	1000.0	1000.0	7999	19.62116	4.0401926	36.81872	7.726797	19.621277	4.040032	36.48701	7.652008	-4.000211	0.5508326	1.6740599	-12.8944235	-20.376463	0.13388593	0.13388593	257.70911979675293
3	118.519745	38.748558	160.66655	57.854774	202.24792	53.039753	275.89084	114.31208	1000.0	1000.0	11999	30.687996	4.715762	50.706013	7.6937113	30.687933	4.7158093	50.7849	8.324968	-3.8006556	0.9663001	6.995447	-11.779657	-31.448996	0.26058128	0.26058128	404.17631363868713
4	159.81984	9.589824	172.1265	145.2027	151.63673	30.74833	221.24994	130.23224	1000.0	1000.0	15999	40.361588	4.1616235	56.937057	23.222576	40.361584	4.161137	56.812805	22.670166	-3.9147973	0.70826316	4.774385	-10.59444	-41.07502	0.30570605	0.30570605	552.4793884754181
5	156.09825	14.656162	179.97066	140.53688	231.6462	106.72215	447.993	134.97539	1000.0	1000.0	19999	48.48798	3.7788613	62.041023	33.161545	48.488033	3.7781293	62.280983	33.378292	-3.9421334	0.6433015	3.8523436	-9.768217	-49.18889	0.2936324	0.2936324	700.6262953281403
6	189.37447	30.742859	232.06105	158.36066	202.99545	93.47561	351.34778	133.45618	1000.0	1000.0	23999	55.299706	3.48896	68.158936	39.738266	55.299786	3.4886444	68.097466	40.070858	-3.9083703	0.7068423	5.794963	-10.323789	-56.000534	0.3261667	0.3261667	846.7300283908844
7	214.13661	70.74374	336.27158	166.49297	204.60056	66.44669	324.2311	133.17058	1000.0	1000.0	27999	61.226654	3.0351422	74.35163	46.7798	61.22664	3.034903	74.35726	46.198494	-3.8883421	0.7451132	5.9941826	-12.703324	-61.929375	0.3298879	0.3298879	994.5514707565308
8	177.98857	25.063112	216.96718	153.60963	260.0543	112.39012	412.37173	134.05455	1000.0	1000.0	31999	66.16866	2.7253027	81.47254	50.94074	66.168564	2.7260861	81.23836	50.779617	-3.87121	0.79666656	9.396027	-10.866043	-66.869316	0.3461262	0.3461262	1144.6349756717682
9	220.3482	77.725525	351.80328	157.5495	245.96753	120.486115	457.355	132.39032	1000.0	1000.0	35999	70.40787	2.5124438	86.867645	55.322556	70.40789	2.512378	86.09772	54.867336	-3.8612459	0.8214957	9.2591915	-10.20293	-71.10675	0.3591847	0.3591847	1293.4107081890106
10	187.31485	45.652756	265.38303	149.5764	239.06995	109.23485	374.3745	132.95859	1000.0	1000.0	39999	73.9778	2.553884	89.581474	58.75769	73.97768	2.5549562	90.23183	59.16453	-3.8670871	0.8154278	6.6736364	-10.572493	-74.67748	0.36837065	0.36837065	1441.6884036064148
11	316.06567	107.174866	431.75378	153.60582	283.44586	118.11431	474.0724	135.2268	1000.0	1000.0	43999	77.06931	2.8713644	92.44933	62.6164	77.069305	2.8712428	91.962204	62.91256	-3.8531022	0.8365549	6.3477993	-11.076154	-77.760796	0.41181603	0.41181603	1590.2243921756744
12	197.57654	48.877647	277.6501	156.67813	232.27046	88.6914	402.3703	131.3626	1000.0	1000.0	47999	79.53799	3.1167972	95.64009	66.43822	79.538	3.1165216	95.678986	66.225624	-3.8618655	0.8239778	5.8516965	-10.736452	-80.225204	0.3743833	0.3743833	1739.2202463150024
13	266.0997	112.58519	447.13763	160.45436	254.92227	81.60737	378.2889	133.70699	1000.0	1000.0	51999	81.49105	3.3939104	100.10836	69.14622	81.49099	3.3937132	100.24459	68.65712	-3.8726418	0.7975383	5.2633944	-11.321701	-82.17689	0.37694567	0.37694567	1886.9923944473267
14	373.11374	110.01567	447.47562	183.78627	281.083	95.35105	390.71613	140.60263	1000.0	1000.0	55999	83.53618	4.0621915	101.99786	69.319664	83.5362	4.0622625	102.43879	69.54528	-3.8482168	0.8271971	5.700909	-11.240076	-84.21968	0.40423915	0.40423915	2036.0312323570251
