Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	0.0	0.0	0.0	0.0	10.0	25.775959	87.0	0.0	1000.0	1000.0	3999	2.4987853	1.2101796	5.0090437	-0.2171315	2.4980447	1.2101762	5.064295	-0.037956662	-1.3640833	0.19147289	0.2182107	-5.5038123	-2.7584212	0.007997512	0.4886604	0.4966579	120.25351548194885
2	20.75	20.753012	42.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	7999	7.0108438	1.4626293	12.4451275	4.131031	7.0116034	1.4623793	12.485864	4.1711426	-1.3513756	0.24886774	1.0299139	-5.941811	-7.2662883	0.021340683	0.67927146	0.7006122	279.5068688392639
3	0.0	0.0	0.0	0.0	1.1	3.3	11.0	0.0	1000.0	1000.0	11999	11.989575	2.0009978	29.546167	8.736865	11.989524	2.0013793	29.325642	8.7414055	-1.2892458	0.43506843	2.0674062	-9.273725	-12.245851	0.035001054	0.9390579	0.9740589	439.77361130714417
4	21.0	36.373066	84.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	15999	17.556377	4.5849533	57.920006	12.733281	17.558126	4.58265	58.651863	12.656686	-1.1336663	0.69962204	2.574217	-9.178218	-17.83822	0.06762273	1.305081	1.3727038	599.755786895752
5	5.0	5.7445626	14.0	0.0	12.0	28.492104	95.0	0.0	1000.0	1000.0	19999	26.386465	13.644682	150.61238	16.149736	26.386623	13.643695	152.95526	16.039568	-1.0429741	0.8148719	2.8786607	-7.658374	-26.650633	0.120876834	1.7208741	1.8417507	761.4684603214264
6	1.25	2.1650636	5.0	0.0	15.4	46.2	154.0	0.0	1000.0	1000.0	23999	33.393803	18.346434	149.3288	18.978384	33.396202	18.342978	148.11212	19.054081	-1.0762577	0.77623063	2.636127	-7.7890325	-33.630062	0.14389014	1.8384231	1.9823133	923.8066482543945
7	33.75	48.981503	118.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	27999	36.587162	16.629175	133.34329	21.54828	36.584873	16.62518	132.64122	21.509119	-1.1303387	0.70914036	2.250953	-7.501549	-36.80818	0.13150983	1.8173379	1.9488478	1085.171872138977
8	17.25	29.877876	69.0	0.0	22.7	42.911655	142.0	0.0	1000.0	1000.0	31999	37.533684	13.709646	122.48398	23.581367	37.53049	13.705025	121.72347	23.547533	-1.185371	0.6206594	1.8079453	-6.90275	-37.739628	0.13528332	1.8682945	2.003578	1247.5628695487976
9	1.75	3.0310888	7.0	0.0	10.5	12.61943	42.0	0.0	1000.0	1000.0	35999	38.341114	11.568058	112.01687	25.27303	38.33559	11.564635	111.40299	25.19411	-1.2262802	0.5486839	1.5378544	-6.02151	-38.54007	0.12561978	1.8181826	1.9438025	1410.2000086307526
10	3.5	4.974937	12.0	0.0	3.2	6.539113	19.0	0.0	1000.0	1000.0	39999	38.666447	10.238024	103.189224	26.752672	38.66255	10.2318735	103.464874	26.64635	-1.2559229	0.49628472	1.3914375	-7.1135535	-38.862194	0.116709284	1.7636905	1.8804	1573.0880427360535
