Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	-13.404909	16.328033	11.3109455	-47.59581	-49.08297	39.56942	-0.6012806	-111.27759	150.0	150.0	3999	5.971312	5.7653427	40.919704	-14.150839	5.964978	5.7676764	41.32096	-13.373452	-0.21787389	1.5434784	8.80832	-9.4944725	-6.6302357	1.9777379	6.5584707	8.536208	89.72221636772156
2	-10.1515	10.236243	14.439592	-36.047928	-23.92371	26.96125	10.91597	-74.0833	150.0	150.0	7999	21.048138	8.526643	75.95273	-22.978172	21.042267	8.528404	74.79228	-25.336597	0.27061966	1.6240566	10.105944	-11.698251	-21.808527	6.3838897	9.856001	16.239891	206.9905300140381
3	-37.603107	39.042786	9.54051	-144.56331	-66.62334	35.295284	-3.0337093	-144.11456	150.0	150.0	11999	40.664097	16.165161	171.81616	-32.39412	40.662334	16.16426	168.96008	-39.23403	0.79911846	1.8765404	17.092197	-9.589458	-41.69133	26.956139	14.73898	41.69512	326.8399796485901
4	-18.060534	25.164293	33.803493	-67.3894	-3.0996842	15.475509	31.549963	-22.172873	150.0	150.0	15999	58.11139	17.022453	121.936424	-18.315508	58.10965	17.024582	119.99144	-24.699278	0.6819586	1.7187426	12.247706	-12.664781	-58.72797	39.286198	17.66504	56.951233	445.412207365036
5	-8.419353	11.396592	10.658393	-32.34361	-6.759038	7.952641	7.310817	-19.525291	150.0	150.0	19999	62.82817	16.010365	122.96353	-13.948391	62.824966	16.018057	121.41111	-20.848167	0.33723566	1.5767621	15.529325	-10.541246	-63.338448	41.448277	17.283806	58.732082	569.4816691875458
6	-7.2566295	12.954612	16.81907	-32.932247	1.6665455	13.180016	23.42644	-24.65318	150.0	150.0	23999	63.2135	13.860213	117.02339	-3.3024776	63.20888	13.861453	113.864174	0.5639341	0.23792383	1.5542842	15.789915	-9.664415	-63.60961	42.60855	17.254179	59.862736	690.7716856002808
7	-7.957331	13.191081	24.41008	-25.204039	-0.82083595	9.7088175	17.70263	-13.408431	150.0	150.0	27999	62.53964	13.0403595	122.784454	-4.2033687	62.53515	13.042015	120.60432	-8.476801	0.19754973	1.5650159	17.229916	-13.015793	-62.891045	42.95052	17.089134	60.039654	809.2891132831573
8	-5.5331144	12.02397	22.65856	-22.48575	4.028205	14.354804	19.909695	-30.244867	150.0	150.0	31999	60.23948	12.13669	108.223564	-10.537292	60.23571	12.143448	108.62441	-2.9606514	0.06977871	1.4512209	13.323486	-11.040808	-60.48532	39.671173	16.284885	55.95606	927.1259074211121
9	-5.822547	12.147568	23.557514	-31.530272	0.8510014	10.741703	16.008919	-16.583076	150.0	150.0	35999	57.10587	11.357993	102.68629	-12.676042	57.103367	11.3635	101.70242	-7.0533643	-0.013083159	1.4167897	13.199825	-11.941614	-57.294956	36.831448	15.446404	52.27785	1043.219887495041
10	0.10910489	12.914289	30.193716	-22.344915	4.7081847	15.857693	29.553192	-19.775621	150.0	150.0	39999	53.83307	10.467188	98.63491	-15.089576	53.831665	10.481552	97.77608	-8.014623	-0.06309763	1.4105815	13.404178	-10.743284	-53.992615	32.82923	14.557928	47.387157	1160.4516639709473
11	1.392332	10.090934	22.156023	-16.846272	3.8110757	10.095821	26.924559	-12.316484	150.0	150.0	43999	50.510334	9.76139	95.91287	-18.555817	50.50721	9.774828	95.01797	-15.238919	-0.16192472	1.3388101	13.975328	-9.589772	-50.6364	28.693281	13.588666	42.281944	1282.172743320465
12	0.9586444	14.6954565	23.62665	-34.71466	8.259846	7.3466716	19.046932	-5.184153	150.0	150.0	47999	47.82906	9.348023	91.192795	-9.672439	47.82741	9.358584	93.61943	-8.875092	-0.2475383	1.309797	14.385229	-9.684623	-47.93369	24.988882	12.760461	37.749348	1397.8041088581085
13	1.92618	12.242952	30.58076	-20.743086	13.424891	10.128856	28.855461	-3.263989	150.0	150.0	51999	45.42528	8.902136	89.89803	-23.483341	45.423126	8.914995	90.41514	-11.824326	-0.32142398	1.2621863	10.645755	-10.779262	-45.525078	23.191362	12.076433	35.267796	1516.5574674606323
14	-1.7296121	13.95859	28.676334	-36.80414	3.6218529	6.599895	16.7269	-7.488975	150.0	150.0	55999	43.28407	8.453964	90.093765	-18.628576	43.281914	8.457773	91.641655	-13.480258	-0.3929017	1.2118702	14.305884	-11.201855	-43.35597	20.789324	11.32256	32.111885	1633.8406670093536
15	0.9764018	10.596674	16.977936	-17.659275	13.479288	16.441801	34.24018	-10.254885	150.0	150.0	59999	41.16962	7.9553328	77.22747	-11.778021	41.168396	7.960567	78.70799	-18.919493	-0.4521199	1.1915463	11.318682	-11.496384	-41.244423	19.116985	10.702839	29.81982	1750.0829875469208
16	-0.30662733	11.031121	22.163076	-28.827875	8.9707	10.241334	20.243076	-11.296172	150.0	150.0	63999	39.535534	7.6262655	77.88598	-16.672169	39.53258	7.632033	75.680504	-22.221	-0.49790737	1.160015	11.4786625	-10.106916	-39.611443	17.43346	10.199781	27.633242	1869.7965035438538
17	7.127278	11.373837	31.738054	-17.824152	5.6334963	13.817942	28.087461	-14.9093075	150.0	150.0	67999	38.249588	7.505734	75.843575	-22.877516	38.248764	7.508226	74.04268	-20.7105	-0.5210202	1.1415459	8.99523	-9.355635	-38.32765	15.930191	9.591443	25.521637	1993.8013863563538
18	6.5110445	12.875563	31.898748	-13.323681	10.529197	12.566955	28.573122	-8.627558	150.0	150.0	71999	37.271366	7.509477	73.65549	-10.02862	37.27155	7.5093904	72.723434	-16.003696	-0.5526882	1.1202574	9.6201	-9.592148	-37.363907	15.506418	9.264969	24.771387	2127.8693323135376
19	7.317643	12.422725	29.345734	-17.034433	11.391136	11.350637	25.52857	-18.387875	150.0	150.0	75999	36.419926	7.432359	71.88231	-20.925444	36.42069	7.4347267	71.112144	-16.627634	-0.58562076	1.1008033	9.238849	-8.9815235	-36.508266	14.704691	8.939004	23.643694	2271.3480927944183
20	13.566378	10.496999	32.26006	-8.818187	13.388847	9.083085	33.05421	-0.13665822	150.0	150.0	79999	35.81764	7.428482	70.82798	-24.82327	35.817654	7.432291	71.538284	-23.64788	-0.5994852	1.0954348	12.553703	-10.87428	-35.912624	13.85456	8.632451	22.487011	2416.9516837596893
