Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	32.797516	2.3695037	35.670982	30.160088	25.34339	11.357503	57.349884	10.845782	1000.0	1000.0	3999	6.117015	3.097244	13.324909	-1.4311289	6.117308	3.0970364	13.235721	-1.3720492	-4.0838923	0.3596357	13.193441	-10.040074	-6.8970013	0.050131317	0.050131317	156.33783769607544
2	29.713457	1.1716001	31.072886	27.956268	23.07282	1.2108146	25.805838	21.03411	1000.0	1000.0	7999	17.644405	3.5345223	27.317404	6.6193886	17.64451	3.5342855	27.253733	6.847354	-4.06592	0.40587795	0.06922054	-11.294188	-18.401384	0.09647144	0.09647144	359.03184962272644
3	27.52112	7.8799653	32.564106	13.882842	26.8543	13.948483	43.831306	9.3562355	1000.0	1000.0	11999	27.223103	4.4541984	37.2146	6.5633984	27.223078	4.4543223	37.144077	6.656494	-3.9694278	0.63758725	3.2661486	-11.051633	-27.972157	0.16585173	0.16585173	564.0956597328186
4	46.49972	10.928845	57.167194	31.036537	18.481335	3.9139647	23.594608	13.967312	1000.0	1000.0	15999	35.367237	4.323109	44.234806	17.981033	35.367336	4.322972	44.55923	18.22465	-4.037159	0.4654673	0.98678446	-10.428656	-36.09018	0.192535	0.192535	771.0236644744873
5	35.65422	1.9617369	38.136806	33.410553	20.521955	3.1039329	24.696293	16.606628	1000.0	1000.0	19999	42.12811	4.335471	50.226517	27.21915	42.12819	4.33527	50.59597	27.254948	-4.017702	0.50492066	0.7747917	-9.88745	-42.84093	0.20403516	0.20403516	978.8957908153534
6	40.337013	7.207979	48.53159	31.97927	31.304901	18.965685	70.74669	14.284925	1000.0	1000.0	23999	48.232224	3.751623	55.871048	34.854755	48.232204	3.7515922	55.825634	35.028564	-4.0235596	0.49495465	0.38973904	-10.180954	-48.94104	0.19767529	0.19767529	1187.5497243404388
7	44.954777	9.051579	58.64529	34.764423	20.852013	4.1054673	24.4186	10.003923	1000.0	1000.0	27999	53.245106	3.2551026	60.047394	41.27999	53.245136	3.254917	60.451767	41.11868	-4.0382557	0.4629829	0.6681404	-9.668804	-53.952248	0.19633953	0.19633953	1395.1278948783875
8	43.77877	12.290159	61.483234	31.451366	24.525904	4.6487274	37.935345	21.688875	1000.0	1000.0	31999	57.304554	2.912612	64.06749	45.91771	57.304604	2.9123397	64.20801	46.149433	-4.0446963	0.4474039	0.79471254	-9.530252	-58.01107	0.19018038	0.19018038	1604.2410125732422
9	35.083015	5.4807143	44.42097	30.438593	24.270292	3.789427	35.1543	21.592701	1000.0	1000.0	35999	61.125504	2.4663053	66.629944	50.425076	61.125656	2.4653172	67.016556	50.40336	-4.046657	0.43911186	-0.16335678	-10.343643	-61.83196	0.17975964	0.17975964	1813.864458322525
10	42.02125	17.0163	71.33356	29.68807	22.443531	2.4613051	27.876616	16.891586	1000.0	1000.0	39999	64.2009	2.0838492	69.95323	55.402668	64.20085	2.0839744	70.19655	54.949207	-4.0503845	0.4272673	1.0297513	-10.195318	-64.912476	0.17807645	0.17807645	2022.0700845718384
