Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	138.59966	6.8391232	145.56538	130.2235	139.61263	18.711323	176.07329	104.67492	1000.0	1000.0	3999	2.4557736	1.1403486	12.54604	-0.5067067	-2.6323402	0.014430532	55.77026915550232
2	136.21103	6.3570986	144.33804	126.58536	247.92859	25.970695	265.3888	174.65735	1000.0	1000.0	7999	8.93263	3.1456683	23.313364	1.377831	-9.391436	0.05846474	130.12103819847107
3	108.85919	31.522358	141.52202	57.037617	157.85596	89.86833	249.98837	58.245808	1000.0	1000.0	11999	20.640478	4.8662663	38.234383	-1.4065791	-21.397625	0.19728331	200.48250675201416
4	102.6525	42.015118	170.87804	58.68895	103.335464	34.240643	180.768	80.11899	1000.0	1000.0	15999	25.235268	2.412295	40.863285	18.018656	-25.595997	0.12638131	276.4266405105591
5	192.10606	99.14705	363.81824	133.1581	116.05684	131.33047	364.47256	24.323824	1000.0	1000.0	19999	29.219616	3.511013	44.97318	18.577818	-29.629835	0.15451835	347.09167766571045
6	140.57271	137.98824	367.83093	27.416002	161.87247	139.75465	364.71643	26.001526	1000.0	1000.0	23999	30.626062	3.335031	45.45473	19.782084	-30.73652	0.08376244	419.1545753479004
7	112.31005	149.68091	371.5648	25.625818	143.7687	118.16367	265.32532	25.431953	1000.0	1000.0	27999	28.537367	2.7297955	41.868675	18.412594	-28.612564	0.06429505	489.2507131099701
8	177.01251	91.63213	267.05234	47.583473	206.41748	160.30948	364.74713	25.274834	1000.0	1000.0	31999	28.256992	2.9338665	43.084415	17.356266	-28.424662	0.060989656	568.303601026535
9	172.9863	98.94734	274.38498	28.436676	195.20154	114.367	365.51105	25.36826	1000.0	1000.0	35999	27.493397	4.608883	43.35035	17.71174	-27.565067	0.06541389	641.690761089325
10	196.1563	98.5265	257.83624	25.71868	172.56091	124.195274	365.86862	25.664722	1000.0	1000.0	39999	26.702673	5.8574977	49.81729	16.305267	-26.819561	0.0561927	716.0015285015106
11	77.95773	89.369705	232.75046	26.173895	197.17482	117.9183	341.3896	26.208628	1000.0	1000.0	43999	25.957003	6.904569	50.351845	14.400233	-26.046152	0.05773404	792.5155823230743
12	181.81638	134.6351	363.50793	51.56469	137.96815	103.9438	243.45409	32.73048	1000.0	1000.0	47999	25.079792	7.486521	47.014866	12.983426	-25.19144	0.05241168	862.6514089107513
13	138.29236	116.13695	256.0834	21.53659	216.129	100.57286	343.67334	22.079933	1000.0	1000.0	51999	24.806183	7.5423517	45.722248	13.031537	-24.917572	0.042772617	931.7619869709015
