Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
1	138.59966	6.8391232	145.56538	130.2235	228.06743	79.06945	274.18375	22.301409	1000.0	1000.0	3999	1.1200204	0.6237988	8.538131	-1.3840569	1.1200004	0.6241481	8.582021	-0.8900731	-1.2987175	0.015386988	0.015386988	61.10172724723816
2	136.21103	6.3570986	144.33804	126.58536	188.36337	107.90602	265.51666	21.174288	1000.0	1000.0	7999	3.3272529	1.01456	13.428688	0.39957905	3.3272297	1.0147588	13.237188	0.44943658	-3.5934165	0.024498736	0.024498736	142.56033635139465
3	194.60062	67.57261	265.0195	114.03564	175.19044	92.3914	263.732	58.215034	1000.0	1000.0	11999	6.492467	1.829619	17.01782	0.49327648	6.492531	1.8295586	17.177706	0.38485616	-6.953874	0.055657186	0.055657186	220.9742398262024
4	231.59874	45.644646	265.11554	153.01299	149.47903	59.365177	257.32828	70.942696	1000.0	1000.0	15999	10.865494	2.0740883	20.385458	3.2796507	10.86556	2.0740044	20.539368	3.4197397	-11.493183	0.14406188	0.14406188	304.61634612083435
5	209.21979	91.77964	354.35248	119.00559	182.05286	93.935486	440.59235	113.79219	1000.0	1000.0	19999	14.587817	2.3211575	22.31805	7.085938	14.587821	2.3212738	22.373968	6.5992594	-15.028119	0.096437626	0.096437626	391.3983209133148
6	184.62466	93.88335	317.39432	56.786613	179.25098	10.797008	193.35344	164.08554	1000.0	1000.0	23999	16.00114	2.177188	27.17035	6.2858405	16.00115	2.1772134	27.367592	7.001846	-16.323452	0.0691596	0.0691596	474.32725834846497
7	169.84767	18.639256	198.98692	147.60193	171.46555	29.672613	216.28929	133.10689	1000.0	1000.0	27999	17.305437	2.0194535	33.14042	8.240493	17.305422	2.0195189	32.902576	7.6798897	-17.580677	0.11106787	0.11106787	559.1125223636627
8	226.17525	96.6465	344.44067	129.78778	176.75058	85.66366	408.71008	90.99933	1000.0	1000.0	31999	18.38203	2.1978116	38.4645	9.594556	18.38204	2.1978397	37.44723	9.316466	-18.583004	0.1717493	0.1717493	646.8371798992157
9	175.47252	11.133569	190.03006	158.73611	191.32364	17.589376	237.95029	175.63625	1000.0	1000.0	35999	18.95476	2.751061	43.87118	9.181467	18.954744	2.7514482	41.91041	10.765497	-19.223799	0.19587897	0.19587897	735.6783580780029
10	261.30978	121.09194	469.67703	174.84991	234.24649	199.9685	829.6045	133.27335	1000.0	1000.0	39999	20.086584	3.744296	44.928837	9.942574	20.086538	3.7445233	46.01261	10.646191	-20.48739	0.25523338	0.25523338	820.0958936214447
