Checkpoint,Return,Undiscounted Return,Soft Return,Q1,Q2,AvgQ,MSE,MAE
97.0,0.0,0.0,27.007230377197267,27.00487861633301,26.9859712600708,26.995424938201904,0.00013936838987324823,0.01180543899536346
98.0,0.0,0.0,27.13072338104248,26.942516040802,26.967324256896973,26.95492014884949,0.03090677644950247,0.17580323219299032
99.0,0.0,0.0,27.053610038757324,26.917357158660888,26.898515033721925,26.907936096191406,0.02122089754269816,0.14567394256591726
100.0,0.0,0.0,27.108107089996338,26.94371747970581,26.92911615371704,26.936416816711425,0.029477549940648048,0.17169027328491282
101.0,0.0,0.0,27.06372003555298,26.954539489746093,26.93880338668823,26.946671438217162,0.01370037413828219,0.11704859733581685
102.0,0.0,0.0,27.046525287628175,26.879302787780762,26.90094175338745,26.890122270584108,0.02446190374048661,0.15640301704406667
103.0,0.0,0.0,27.07989740371704,26.943388557434083,26.887660026550293,26.915524291992188,0.02701851985811094,0.1643731117248528
104.0,0.0,0.0,27.162477588653566,26.954813289642335,26.88905029296875,26.921931791305543,0.057862280621796235,0.24054579734802317
105.0,0.0,0.0,27.06070194244385,26.874753284454346,26.88230428695679,26.878528785705566,0.033187059035991166,0.18217315673828338
106.0,0.0,0.0,27.08286256790161,26.905348014831542,26.90034990310669,26.902848958969116,0.03240489940090103,0.1800136089324944
107.0,0.0,0.0,27.132487773895264,26.915774059295654,26.916980266571045,26.91637716293335,0.04670379617033116,0.21611061096191264
108.0,0.0,0.0,27.034098148345947,26.935477352142335,26.94274845123291,26.939112901687622,0.009022197082742878,0.0949852466583252
109.0,0.0,0.0,27.054964065551758,26.85250005722046,26.8856369972229,26.86906852722168,0.03455715117103007,0.18589553833007955
110.0,0.0,0.0,26.96309642791748,26.87383852005005,26.881979084014894,26.877908802032472,0.007256931603924265,0.08518762588500906
111.0,0.0,0.0,27.0872763633728,26.929792594909667,26.919624042510986,26.924708318710326,0.026428369145380427,0.16256804466247488
112.0,0.0,0.0,27.047247695922852,26.88091096878052,26.902677249908447,26.89179410934448,0.02416581758007917,0.15545358657837127
113.0,0.0,0.0,27.088473892211915,26.920680618286134,26.911901473999023,26.91629104614258,0.02964693248053688,0.17218284606933665
114.0,0.0,0.0,27.18420066833496,26.948295402526856,26.96401662826538,26.956156015396118,0.052004363733996604,0.22804465293884135
115.0,0.0,0.0,27.073786544799805,26.88388557434082,26.916943168640138,26.900414371490477,0.03005791047799977,0.1733721733093283
116.0,0.0,0.0,27.045592784881592,26.913329696655275,26.917560482025145,26.91544508934021,0.01693842265473222,0.13014769554138184
117.0,0.0,0.0,27.100695514678954,26.91279182434082,26.906568622589113,26.909680223464967,0.036486841477564036,0.19101529121398642
118.0,0.0,0.0,26.984156322479247,26.945733070373535,26.907492065429686,26.92661256790161,0.003311283690891287,0.05754375457763672
119.0,0.0,0.0,27.021216487884523,26.926505088806152,26.942313385009765,26.93440923690796,0.007535498822107911,0.0868072509765625
120.0,0.0,0.0,27.08881025314331,26.928650093078613,26.93759603500366,26.933123064041137,0.024238500850536172,0.15568718910217427
121.0,0.0,0.0,26.98372325897217,26.914219188690186,26.916828632354736,26.91552391052246,0.004651151128964945,0.06819934844970987
122.0,0.0,0.0,27.122116374969483,26.93244113922119,26.915848350524904,26.924144744873047,0.03919276632304019,0.19797163009643626
123.0,0.0,0.0,27.03948059082031,26.90870428085327,26.92475833892822,26.916731309890746,0.015067385968725202,0.12274928092956472
124.0,0.0,0.0,27.04724407196045,26.85618782043457,26.885837364196778,26.871012592315672,0.031057534417787382,0.1762314796447768
125.0,0.0,0.0,26.980438899993896,26.926111030578614,26.86487522125244,26.89549312591553,0.007215784533772969,0.08494577407836701
126.0,0.0,0.0,27.03758821487427,26.89040870666504,26.870612621307373,26.880510663986207,0.024673356992991557,0.15707755088806152
127.0,0.0,0.0,26.98485050201416,26.909129238128664,26.903980350494386,26.906554794311525,0.006130217844656727,0.07829570770263672
128.0,0.0,0.0,27.030817604064943,26.928342437744142,26.929837036132813,26.929089736938476,0.01034855895010012,0.10172786712646698
129.0,0.0,0.0,27.163882446289062,26.91357183456421,26.90851001739502,26.911040925979613,0.06392883439239348,0.25284152030944895
130.0,0.0,0.0,27.074327278137208,26.945518970489502,26.951854515075684,26.94868674278259,0.01578554412419461,0.1256405353546164
