Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	395.0554	131.02408	502.64948	156.24591	167.90811	24.134521	230.95381	149.66594	797.2	1000.0	3999	12.784321	6.5026236	35.787457	-0.10190523	12.786365	6.501061	35.86533	-0.13759543	-5.3517847	0.70142955	14.005562	-13.079542	-13.852375	0.30832022	1.8905536	2.1988738	109.43503880500793
2	362.76898	164.80801	512.9081	97.73916	118.47056	46.349846	226.53705	41.09812	742.0	1000.0	7999	54.966385	34.95878	425.37753	0.01847449	54.96769	34.9578	422.12628	11.182935	4.5530043	9.388007	56.920547	-14.114481	-61.069714	12.688211	12.950059	25.638271	241.6169011592865
3	337.20682	172.82715	509.92984	125.89016	184.7944	23.20638	211.10168	128.18835	1000.0	1000.0	11999	523.56995	297.059	2233.1028	25.345884	523.569	297.05765	2201.247	52.18813	23.45522	7.901449	280.05652	-10.418879	-564.9991	528.78064	85.9737	614.75433	375.8929467201233
4	235.38176	135.67467	395.57944	3.7184036	450.5279	91.77312	626.93134	294.14444	684.6667	1000.0	15999	1072.2968	215.85399	2044.1499	416.80344	1072.2931	215.85533	2049.9036	455.11954	20.705252	7.6416664	116.062805	-9.964019	-1092.8813	911.22516	95.84692	1007.07214	510.76539492607117
5	179.91397	191.03833	460.43564	-35.52173	441.04825	130.34348	625.206	192.03061	645.0	1000.0	19999	1221.7385	226.0014	3884.7502	610.0021	1221.7323	226.00185	3900.1865	631.4249	17.399439	8.904629	136.9711	-9.917087	-1237.9812	1882.2721	119.96055	2002.2328	646.7838184833527
6	272.1316	87.28178	362.19968	148.64569	255.6846	132.47081	425.926	-3.3856897	1000.0	828.8	23999	1371.7826	265.4327	2821.71	354.96783	1371.7719	265.47083	2819.8918	348.92117	17.70493	7.2410674	104.575294	-10.261177	-1388.1948	1465.39	110.72494	1576.115	781.3432977199554
7	241.49544	141.003	454.22617	-13.1651325	331.88495	92.109764	531.8193	243.23871	805.1667	1000.0	27999	1484.7489	258.7391	2449.2637	152.02263	1484.7512	258.73154	2459.2727	176.84384	17.900864	6.8651943	79.767075	-10.165562	-1498.6495	1058.0872	99.25011	1157.3373	915.8026530742645
8	338.78644	94.07661	479.50775	244.01762	104.5833	126.203354	355.55167	6.3521047	1000.0	299.8	31999	1463.904	187.32892	2162.771	-14.810625	1463.912	187.31142	2161.425	-5.500326	16.346498	6.591451	86.98124	-9.500978	-1475.721	924.8341	93.91514	1018.74927	1033.5807638168335
9	212.10204	229.54659	682.60175	-1.265712	456.14908	86.593864	628.6789	313.08963	448.625	1000.0	35999	1440.6978	162.017	2166.511	-16.816858	1440.7012	161.97566	2191.9873	-12.949034	15.664429	6.1458135	95.02223	-9.490382	-1452.8658	1300.1091	101.501495	1401.6106	1168.8794338703156
10	456.96512	46.45426	503.85645	387.71008	388.14044	73.956245	529.1984	277.41113	1000.0	1000.0	39999	1411.6605	150.15971	2156.7898	-30.340565	1411.6674	150.07025	2141.215	-18.098318	15.802917	6.2225504	77.873726	-8.495865	-1424.9122	1165.4225	98.57555	1263.998	1307.5057768821716
