Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	322.6254	230.15764	522.8376	6.1702867	570.20685	26.831339	601.1462	519.9912	638.4	1000.0	3999	12.756911	6.512955	26.933506	-0.26173508	12.7580805	6.512723	26.69133	-2.1636782	-5.37877	0.5580207	9.778308	-10.599302	-13.81925	0.2518142	1.8600394	2.1118536	108.74533343315125
2	497.63135	14.655837	516.4504	479.12805	217.49837	22.305586	248.00665	182.22923	1000.0	1000.0	7999	37.920826	7.973377	86.32696	0.02762904	37.9219	7.97594	85.83715	-2.823893	-5.1707854	1.1892388	19.62592	-12.586837	-38.989906	0.56613886	2.6879776	3.2541168	244.31202840805054
3	434.71442	62.438408	486.70956	328.22522	216.66245	72.98708	300.39	72.527405	1000.0	821.3	11999	71.14829	28.026798	325.8634	0.047644127	71.152054	28.028158	317.16443	-3.6164477	-2.6357827	4.1773915	34.383842	-16.483746	-72.78161	3.0238569	6.6086955	9.632553	375.7327880859375
4	371.44324	118.35683	570.671	262.8105	455.00262	119.46141	648.3902	263.70258	1000.0	1000.0	15999	135.3702	69.13425	352.46902	0.038600408	135.36928	69.13539	356.0403	-2.5907	-1.0815574	4.139988	36.688187	-14.746803	-137.06953	6.4607162	10.764374	17.22509	512.1861383914948
5	321.42645	160.64809	494.60342	23.26271	319.50604	118.08717	560.51166	101.525246	833.0	915.4	19999	187.7303	56.61057	349.8599	-0.24660298	187.72942	56.610672	350.11838	-3.2578309	1.2320995	4.479509	34.190876	-17.599855	-190.14796	8.355392	13.1633415	21.518734	646.0888071060181
6	468.83936	101.483025	540.045	294.21713	301.41312	193.01859	665.41187	-29.326563	1000.0	816.3	23999	218.93178	36.244133	326.76712	-0.73843884	218.93274	36.246662	326.07288	-4.8595257	0.51695275	3.813266	30.060577	-15.113408	-220.78377	14.914268	12.925062	27.839333	778.6577572822571
7	347.6962	17.147196	373.70102	325.67334	402.80322	95.024895	477.22183	123.87279	1000.0	924.4	27999	229.26389	27.857958	361.61703	-2.9193954	229.26524	27.859873	360.72803	-3.299971	-0.65996397	3.6183333	29.290493	-14.640568	-230.73322	14.092994	12.220291	26.313286	918.5262653827667
8	427.73117	76.45843	534.94446	339.41342	5.727454	0.6149116	6.9901114	4.693334	1000.0	21.8	31999	234.28226	29.848755	360.62524	-2.7973907	234.28574	29.850363	356.58026	-5.419218	-1.7238948	3.3523595	31.196331	-16.713287	-235.42322	13.180152	11.564792	24.744946	1030.9948048591614
9	280.19974	207.13034	526.9475	4.2996674	707.3351	70.68271	873.9349	626.6525	673.3333	1000.0	35999	230.71935	26.367392	324.82034	-5.601351	230.72469	26.368769	324.08954	-6.9461474	-2.4480028	3.1223857	25.352655	-14.71339	-231.68314	10.898086	10.779339	21.677425	1165.4787003993988
10	525.8749	120.04982	645.9836	317.74515	663.9175	85.61313	815.0456	484.80103	918.8	1000.0	39999	223.91183	22.675398	298.90305	-6.784133	223.91208	22.67254	304.30225	-5.1021256	-2.9659145	3.2587237	26.08725	-14.905783	-224.872	7.0601444	9.98185	17.041994	1300.2845978736877
