Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	LossFinal	Time
46	0.0	0.0	0.0	0.0	14.0	39.69131	133.0	0.0	1000.0	1000.0	183999	0.38361824	0.2849509	8.689587	-1.3365409	0.38362333	0.28476745	8.494726	-1.2852387	-0.3840714	0.009733091	0.009733091	3865.5999147892
47	31.0	53.693577	124.0	0.0	1.2	3.6000001	12.0	0.0	1000.0	1000.0	187999	0.3875148	0.28531083	8.393408	-1.1497602	0.38750923	0.2852861	8.517989	-1.0923986	-0.3886837	0.010809829	0.010809829	3952.569665670395
48	0.25	0.4330127	1.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	191999	0.39392167	0.28402573	8.780711	-1.3105884	0.39392287	0.28386387	9.146434	-1.2285686	-0.39423347	0.010258577	0.010258577	4048.195785522461
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	195999	0.39622653	0.29576725	8.389454	-1.4237359	0.39622796	0.2955528	8.344737	-1.381963	-0.3967595	0.010522201	0.010522201	4139.316729307175
50	1.0	1.7320508	4.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	199999	0.4006158	0.30389795	8.175844	-1.4508884	0.40061888	0.3036492	8.127223	-1.4758387	-0.40085247	0.010496061	0.010496061	4226.506757259369
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	203999	0.40052247	0.29155824	7.539164	-1.7591412	0.4005175	0.2914104	7.542331	-1.7025127	-0.40113747	0.010291466	0.010291466	4313.124460935593
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	207999	0.40081188	0.29214028	7.0464635	-1.7666727	0.4008137	0.29203305	7.380068	-1.8518221	-0.4014486	0.009764347	0.009764347	4399.529701709747
53	0.0	0.0	0.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	211999	0.400342	0.30376098	8.133997	-1.8155761	0.4003425	0.30355436	8.523716	-1.9577022	-0.40100268	0.009221204	0.009221204	4487.7828686237335
54	1.0	1.7320508	4.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	215999	0.40015614	0.30374604	8.625173	-1.8925809	0.40015543	0.30379224	8.968294	-1.7185475	-0.4012054	0.009722	0.009722	4574.936861038208
55	1.25	1.299038	3.0	0.0	0.4	1.1999999	4.0	0.0	1000.0	1000.0	219999	0.39723626	0.29863703	9.08024	-2.2799153	0.3972353	0.29852763	9.81947	-2.48038	-0.39755365	0.009353561	0.009353561	4668.743422269821
56	21.25	36.80608	85.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	223999	0.39656657	0.28863922	8.881565	-2.3876724	0.3965646	0.28847703	8.663941	-2.267112	-0.3967383	0.009966706	0.009966706	4762.779074192047
57	0.0	0.0	0.0	0.0	0.2	0.59999996	2.0	0.0	1000.0	1000.0	227999	0.39952946	0.28793603	8.595364	-2.3337717	0.3995298	0.2878418	9.050113	-2.262333	-0.39938	0.010082659	0.010082659	4857.7697632312775
58	0.0	0.0	0.0	0.0	6.5	18.205769	61.0	0.0	1000.0	1000.0	231999	0.40174344	0.28854713	8.621784	-1.871845	0.40174362	0.28845042	8.775978	-1.828247	-0.40280086	0.01002498	0.01002498	4948.429112195969
59	0.0	0.0	0.0	0.0	1.1	1.7	4.0	0.0	1000.0	1000.0	235999	0.40404782	0.28954697	9.673097	-1.6632289	0.404048	0.28909993	9.22179	-1.6834081	-0.40448633	0.009540099	0.009540099	5035.949911117554
60	0.75	1.299038	3.0	0.0	0.3	0.90000004	3.0	0.0	1000.0	1000.0	239999	0.40399653	0.3046882	10.016405	-1.6374028	0.4039958	0.30456796	10.238576	-1.850741	-0.40420184	0.009496761	0.009496761	5126.359108686447
