Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	3.0	3.3166249	8.0	0.0	68.6	145.3005	457.0	0.0	1000.0	1000.0	3999	0.10457979	0.08141008	2.090925	-0.38606364	-0.11626905	0.001718506	46.385939836502075
2	78.5	71.61878	195.0	0.0	95.5	283.18237	945.0	0.0	1000.0	1000.0	7999	1.3688265	2.976551	27.609615	0.062971756	-1.5937542	0.0100772595	104.95692896842957
3	0.0	0.0	0.0	0.0	99.6	289.2045	967.0	0.0	1000.0	1000.0	11999	16.998674	16.431467	68.017	-0.49806082	-18.342781	0.05426805	164.28146719932556
4	15.25	26.413774	61.0	0.0	114.4	285.0229	960.0	0.0	1000.0	1000.0	15999	44.231113	16.714834	79.33677	-0.14599535	-45.34632	0.15112206	224.15817499160767
5	87.25	83.84323	184.0	0.0	139.7	308.04675	992.0	0.0	1000.0	1000.0	19999	55.2577	15.0830345	278.91272	17.60498	-55.76524	0.097452566	284.1947147846222
6	41.25	71.4471	165.0	0.0	49.6	146.80748	490.0	0.0	1000.0	1000.0	23999	68.20128	42.36789	296.8576	9.83928	-68.4813	0.17116264	343.9053201675415
7	67.75	108.72988	256.0	0.0	27.1	76.68435	257.0	0.0	1000.0	1000.0	27999	73.94967	44.90574	256.50766	9.448598	-74.34826	0.14214258	403.84733629226685
8	136.0	150.99007	386.0	0.0	74.1	175.1933	587.0	0.0	1000.0	1000.0	31999	70.665695	35.75462	216.17285	27.339077	-70.94649	0.15109381	464.4381911754608
9	306.0	314.5481	715.0	0.0	16.3	33.970722	116.0	0.0	1000.0	1000.0	35999	64.6616	26.87485	179.50839	29.44068	-64.93433	0.118725345	525.47132396698
10	0.0	0.0	0.0	0.0	4.0	6.9856997	22.0	0.0	1000.0	1000.0	39999	59.167625	18.808558	148.70354	22.135231	-59.446705	0.1370361	586.6380217075348
11	53.0	91.79869	212.0	0.0	122.2	288.15717	955.0	0.0	1000.0	1000.0	43999	55.422726	15.107627	129.76654	18.485954	-55.723015	0.15582636	647.8246688842773
12	468.25	464.93085	951.0	0.0	299.0	445.9067	986.0	0.0	1000.0	1000.0	47999	52.833565	12.430832	115.53541	16.082422	-53.103718	0.15802184	709.2115726470947
13	1.75	3.0310888	7.0	0.0	217.8	382.12192	984.0	0.0	1000.0	1000.0	51999	50.277004	9.991421	92.365204	15.633353	-50.53372	0.17342065	771.7912237644196
14	313.0	337.66476	881.0	0.0	391.2	471.06494	980.0	0.0	1000.0	1000.0	55999	48.485836	10.078975	79.23667	14.81338	-48.74837	0.21858361	834.6737823486328
15	0.0	0.0	0.0	0.0	302.8	431.6862	961.0	0.0	1000.0	1000.0	59999	46.9463	11.748417	75.461235	-3.3281062	-47.24318	0.18846987	899.2992825508118
16	397.75	419.042	982.0	0.0	391.3	478.06906	989.0	0.0	1000.0	1000.0	63999	47.10783	12.368825	80.35739	-0.029825687	-47.455845	0.19916901	967.842990398407
17	393.0	410.15485	952.0	0.0	451.8	387.164	999.0	0.0	1000.0	1000.0	67999	48.216194	15.175875	86.16758	-2.987393	-48.64515	0.18919522	1041.730993270874
18	553.0	315.414	909.0	55.0	460.6	461.4497	982.0	0.0	1000.0	1000.0	71999	51.305595	17.554127	91.46762	-6.4634995	-51.80365	0.2517297	1118.2630202770233
19	616.5	365.97302	921.0	0.0	558.2	456.62146	994.0	0.0	1000.0	1000.0	75999	55.239616	19.680115	97.8982	-5.3807764	-55.76247	0.33047858	1195.7495453357697
20	761.0	208.52338	949.0	431.0	441.3	461.5281	1000.0	0.0	1000.0	1000.0	79999	59.575134	21.186573	107.29997	-1.3689073	-60.16155	0.33057907	1273.499525308609
21	740.75	427.74606	1000.0	0.0	351.0	385.2999	982.0	0.0	1000.0	1000.0	83999	65.01301	23.85938	113.316154	2.4814777	-65.56797	0.34833714	1351.2821335792542
22	611.75	364.98108	962.0	0.0	404.4	428.68152	973.0	0.0	1000.0	1000.0	87999	68.52638	26.011406	120.61263	1.7721835	-69.12088	0.37276873	1429.251945734024
23	406.25	333.21942	926.0	0.0	913.8	144.7106	999.0	487.0	1000.0	1000.0	91999	73.52597	27.361002	130.15762	-1.4394631	-74.25973	0.44107464	1507.3628435134888
24	868.0	153.52036	976.0	603.0	479.6	463.905	971.0	5.0	1000.0	1000.0	95999	79.14467	29.049274	135.25739	-3.9451694	-79.85375	0.43220624	1585.6917343139648
25	639.5	372.32547	979.0	10.0	565.5	395.47546	993.0	16.0	1000.0	1000.0	99999	84.62442	29.457693	137.96323	-1.3207903	-85.38895	0.42631713	1664.2551577091217
26	937.0	66.38901	998.0	826.0	762.9	380.21216	981.0	0.0	1000.0	1000.0	103999	89.39928	29.251678	137.6532	-0.39199257	-90.12159	0.4118522	1742.7366371154785
27	796.75	254.265	977.0	358.0	868.8	289.91132	985.0	0.0	1000.0	1000.0	107999	93.05001	29.074692	137.8789	-8.448656	-93.75422	0.4023092	1821.5325303077698
28	832.5	214.64447	981.0	464.0	972.7	12.783193	991.0	943.0	1000.0	1000.0	111999	95.68878	28.667034	138.64816	-12.391663	-96.35857	0.41967657	1900.222512960434
29	966.25	10.779031	984.0	955.0	774.1	387.3067	989.0	0.0	1000.0	1000.0	115999	97.56778	29.785116	140.98593	-21.862026	-98.221954	0.3960894	1979.9080393314362
