Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossFinal	Time
1	-11.545663	12.179696	9.150396	-33.399345	-25.41986	17.48379	6.8666687	-49.88701	150.0	150.0	3999	2.5729203	4.2784557	34.59049	-14.594668	2.5718436	4.2781706	34.512905	-13.789508	-0.26214972	1.4945904	8.158485	-9.631401	-3.2228558	0.99661463	0.99661463	73.05655598640442
2	-9.252481	11.888688	8.153111	-32.49171	3.4572334	8.143643	13.812196	-16.559645	150.0	150.0	7999	11.250548	6.777223	40.235218	-14.417139	11.250001	6.778466	40.704914	-14.63043	0.025548521	1.519261	8.4159155	-11.499478	-11.883027	2.0663881	2.0663881	171.2069365978241
3	-7.2098885	15.720455	32.04591	-39.420784	1.7239097	9.549709	15.621716	-15.70909	150.0	150.0	11999	16.633957	7.55575	49.13492	-14.279677	16.634134	7.558718	48.65843	-16.453562	0.008084112	1.4838997	10.350361	-10.570472	-17.176773	3.491109	3.491109	270.7539565563202
4	2.3023934	10.177945	24.362103	-19.785217	6.554554	10.69155	28.704926	-12.917072	150.0	150.0	15999	20.183338	7.692652	56.090073	-8.51598	20.183088	7.692428	55.9938	-8.933624	-0.11168465	1.3817918	12.328661	-10.196298	-20.594254	4.603278	4.603278	368.999267578125
5	3.0687363	14.638001	31.745062	-31.965816	5.628486	6.944569	12.629962	-12.46467	150.0	150.0	19999	20.576698	7.5556617	58.948975	-10.907834	20.576307	7.5562615	59.6579	-7.2010684	-0.16508877	1.3440956	10.343988	-10.823286	-20.895128	4.7957025	4.7957025	468.18313908576965
6	4.910013	11.03787	25.208138	-16.074009	6.932153	11.694225	31.426886	-6.171687	150.0	150.0	23999	19.214869	7.960755	59.532314	-10.905387	19.214369	7.963506	59.04544	-10.297479	-0.23685966	1.2915066	9.625786	-10.024813	-19.48148	4.0130553	4.0130553	565.9816246032715
7	4.964196	10.061336	17.204548	-19.757395	7.682256	17.586071	34.072002	-19.566862	150.0	150.0	27999	17.503092	8.161612	56.095512	-8.914984	17.502874	8.162715	55.34599	-9.301411	-0.3376122	1.2252563	8.726053	-10.059067	-17.719885	3.2978656	3.2978656	663.2151591777802
8	5.209033	11.788154	24.13391	-27.995468	7.2081842	8.161007	19.019049	-4.2815013	150.0	150.0	31999	15.479525	7.994673	55.816597	-8.702091	15.4799385	7.9955635	56.25752	-9.540741	-0.47641668	1.1524146	7.957782	-9.839743	-15.65534	2.7523692	2.7523692	760.776355266571
9	7.407356	11.15617	28.351625	-18.648958	8.243862	11.743568	35.719074	-8.707702	150.0	150.0	35999	13.767251	7.5374494	54.379208	-12.043317	13.76718	7.537189	54.624573	-13.146196	-0.55535257	1.0979335	6.9568667	-10.802092	-13.923365	2.2264516	2.2264516	858.8247838020325
10	11.444754	9.95835	29.73941	-4.8074226	14.736444	14.334629	35.241745	-14.461573	150.0	150.0	39999	12.311176	7.221107	48.741295	-16.399563	12.310874	7.2209077	48.964363	-17.003092	-0.58997643	1.0750166	7.759808	-9.233791	-12.466525	1.7924668	1.7924668	956.303685426712
11	8.268336	10.923612	23.801615	-18.235863	9.350683	12.037508	31.259357	-3.6849306	150.0	150.0	43999	11.238886	7.0012817	44.878174	-15.143722	11.238555	7.001301	45.130127	-15.139287	-0.62909573	1.0441052	9.201843	-9.570646	-11.388403	1.5297397	1.5297397	1053.757982969284
12	7.6417503	12.313298	24.265	-19.758223	14.515951	9.049724	32.70183	1.9817426	150.0	150.0	47999	10.543375	6.815959	43.19996	-14.751389	10.542865	6.816695	43.420113	-15.142212	-0.6554187	1.0298645	6.978505	-9.396872	-10.688578	1.385919	1.385919	1152.3940920829773
13	8.54974	10.190877	33.46216	-16.16657	19.900732	11.452454	38.844215	1.6555045	150.0	150.0	51999	9.959732	6.674394	41.045506	-14.158418	9.959317	6.6755266	41.874218	-15.475962	-0.67163974	1.0200686	7.3920803	-9.835114	-10.107123	1.3143908	1.3143908	1252.1836545467377
14	8.338236	7.54948	30.319122	-0.6171715	9.235704	7.3414135	19.146795	-1.256582	150.0	150.0	55999	9.601998	6.619658	39.76729	-17.576628	9.60168	6.62083	39.414726	-16.191874	-0.70027065	1.005725	7.082203	-12.388693	-9.748107	1.1609164	1.1609164	1352.54394865036
15	11.923809	9.632187	29.738832	-10.593896	10.309911	6.8611636	21.928226	-1.1794474	150.0	150.0	59999	9.397099	6.530796	39.087646	-16.49417	9.396784	6.531636	38.87608	-18.000952	-0.7018392	1.0044523	7.6339545	-10.7622595	-9.544765	1.1414143	1.1414143	1452.4521172046661
