Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	-1264.4594	118.691536	-1085.3876	-1377.0743	-645.4647	844.1826	463.7179	-1367.824	1000.0	1000.0	3999	2.5274084	6.5213614	53.079212	-11.973404	2.5258274	6.522328	51.766098	-12.074705	-0.639405	3.3119047	17.939156	-13.450793	-4.404411	1.9363226	6.955168	8.891491	108.27720665931702
2	-1302.7188	94.995346	-1145.9131	-1401.686	-1432.4995	163.97653	-1099.5865	-1591.8138	1000.0	1000.0	7999	57.2089	33.91171	173.87794	-10.071924	57.207066	33.91612	171.88849	-8.68918	5.30623	4.155592	32.705143	-13.857791	-63.99438	11.228188	17.458359	28.686546	240.45980644226074
3	-1342.1984	52.01619	-1269.4595	-1404.9927	-1399.815	569.5265	252.51482	-1648.5059	1000.0	1000.0	11999	162.48914	29.200998	258.19778	78.98634	162.49098	29.201954	260.03796	78.2578	4.789404	4.4211373	41.556732	-12.868608	-168.0414	19.107317	23.781116	42.88844	373.9345486164093
4	-1213.9924	275.53946	-770.31616	-1496.142	-1147.1428	110.37309	-994.06885	-1282.292	1000.0	1000.0	15999	190.28346	13.35373	264.98193	140.75266	190.28236	13.355679	266.67377	139.59058	2.0279698	3.4216118	32.704014	-14.878065	-192.76102	9.554282	16.739	26.293282	508.66479992866516
5	-1095.6698	207.00685	-829.76276	-1373.2605	-1138.3313	202.37283	-745.8709	-1345.1448	1000.0	1000.0	19999	177.09442	11.520735	236.21219	143.43976	177.09653	11.524474	238.74597	144.9299	-0.5304412	2.7068853	18.851357	-15.910541	-178.19643	5.7268524	12.919188	18.64604	643.1175756454468
6	-986.2567	403.95227	-351.19568	-1345.2701	-936.69617	214.34586	-695.6184	-1236.8824	1000.0	1000.0	23999	155.50072	8.027863	208.88431	125.53579	155.5008	8.029409	206.17076	124.644875	-0.2614772	2.5098612	18.398447	-15.419589	-156.84238	4.7230244	11.742206	16.46523	779.673309803009
7	-641.5414	139.22153	-415.49533	-769.5009	-119.63424	633.52856	666.9555	-978.7955	1000.0	1000.0	27999	138.8583	9.734279	189.96513	105.07928	138.8563	9.734017	190.82309	104.43448	-0.37081587	2.4883184	17.326208	-13.6619425	-140.10457	4.929403	11.69884	16.628242	914.9841508865356
8	139.64798	156.22758	396.76047	1.8685478	600.0738	42.251904	658.53845	561.48584	1000.0	1000.0	31999	127.38391	11.667809	174.60246	91.220474	127.38017	11.667761	174.00922	90.856445	-0.37711596	2.4733665	18.97237	-13.796809	-128.62614	5.2136993	11.808375	17.022074	1050.5895993709564
9	385.5545	208.79137	525.0237	25.721418	157.08687	269.32202	648.67346	-279.58606	1000.0	1000.0	35999	119.90882	12.361027	165.52231	83.66002	119.90626	12.361166	164.49242	84.04778	-0.53709567	2.3715496	20.278505	-14.308566	-121.055374	4.4818683	11.123215	15.605082	1187.5957200527191
10	582.66046	26.093763	621.8258	549.02325	574.71405	79.367516	764.51215	487.8851	1000.0	1000.0	39999	115.54943	13.82021	158.65176	78.622116	115.54711	13.821014	157.35219	78.99786	-0.63407904	2.38079	15.005842	-14.078862	-116.65467	3.951264	10.476279	14.427543	1324.5427379608154
11	632.03516	32.95138	680.20825	593.25555	714.2254	60.28137	850.3194	638.5754	1000.0	1000.0	43999	114.91111	15.609408	153.09755	75.26488	114.90837	15.610151	152.67694	75.08291	-0.66970015	2.4757242	16.325449	-14.264319	-116.06205	3.5273204	9.903652	13.430973	1459.2804465293884
12	635.57886	15.39816	654.8028	619.09644	670.00867	44.792072	740.6074	552.6444	1000.0	1000.0	47999	115.81839	16.654732	152.09749	73.74193	115.8141	16.653763	150.80269	73.26187	-0.8623515	2.5159276	15.789495	-13.160482	-116.91115	3.1209962	9.241053	12.362049	1594.6213891506195
13	624.0579	38.625168	681.72876	587.33704	677.348	28.190264	694.2637	593.3624	1000.0	1000.0	51999	117.24878	17.82863	151.77151	73.84188	117.24715	17.831171	152.33871	73.63862	-0.93834376	2.5667248	15.583943	-13.675493	-118.33722	2.87046	8.786449	11.656908	1729.7550179958344
14	643.393	15.009837	656.95807	618.11505	670.3749	25.3495	685.33545	594.9271	1000.0	1000.0	55999	119.78242	18.039295	152.96992	73.45817	119.78368	18.041897	154.30826	73.25329	-1.0032642	2.6268585	15.656279	-14.25763	-120.86883	2.7783318	8.567329	11.34566	1865.664119720459
15	667.6268	16.46505	679.19855	639.28064	675.341	7.0011168	689.17316	666.14886	1000.0	1000.0	59999	122.37782	18.096003	155.20927	75.823715	122.37816	18.097565	154.78825	74.08815	-1.144618	2.6035404	17.433184	-13.69016	-123.4384	2.5993013	8.232683	10.8319845	2002.086867570877
16	639.80695	23.707201	661.47205	601.2109	668.6507	34.12916	708.311	599.5923	1000.0	1000.0	63999	124.7702	18.19982	157.18283	77.09423	124.77098	18.203407	156.7179	77.47422	-1.2643284	2.6086977	17.24954	-12.977655	-125.80464	2.454012	7.9343495	10.388361	2138.5712597370148
17	647.36694	18.26738	662.1946	616.56805	687.7801	16.139849	735.70764	676.8932	1000.0	1000.0	67999	127.12576	17.923223	157.81865	79.411606	127.12523	17.926126	156.72879	79.09881	-1.3594531	2.6447544	18.914474	-13.018637	-128.13148	2.3957999	7.7645664	10.160366	2276.858444929123
18	660.5253	24.972752	684.9084	620.5841	543.0382	446.22556	769.48016	-793.32196	1000.0	1000.0	71999	129.27219	17.570889	159.3513	79.722534	129.27213	17.573334	157.2991	78.86854	-1.4815273	2.5854006	17.28159	-13.457757	-130.25766	2.2981174	7.560174	9.858291	2419.3822853565216
19	667.98096	21.950472	703.5476	645.60406	555.3471	359.0111	689.9477	-517.8211	1000.0	1000.0	75999	131.26521	17.21689	159.90962	82.31029	131.26715	17.219156	158.60985	82.65659	-1.6143273	2.5457864	17.628735	-12.57123	-132.22934	2.1770797	7.288574	9.465654	2564.8193814754486
20	660.30493	32.015343	693.7203	613.8323	700.2418	13.219756	733.5635	688.8066	1000.0	1000.0	79999	133.04883	17.050854	160.46243	84.48923	133.04791	17.053705	159.63658	84.112076	-1.726546	2.5040274	17.800087	-13.3427925	-133.97421	2.1270382	7.152955	9.279994	2710.8181533813477
21	666.29236	15.472913	687.3323	643.83795	652.15173	33.98985	687.24774	593.9226	1000.0	1000.0	83999	134.37958	17.3141	161.74379	84.602196	134.3781	17.313854	160.34541	84.006546	-1.7501273	2.5239599	14.682572	-16.311367	-135.29991	2.065611	7.03271	9.09832	2857.5711336135864
22	676.45667	17.230131	705.5363	660.44763	128.39706	627.789	789.6001	-669.2984	1000.0	1000.0	87999	135.86551	17.225338	164.8609	86.19735	135.86739	17.228146	162.91092	85.55115	-1.844636	2.4939218	15.950268	-12.548457	-136.76875	1.9861845	6.828382	8.814566	3004.976238965988
23	692.1663	13.401707	702.46423	669.1334	631.4911	54.7896	697.6519	548.58093	1000.0	1000.0	91999	137.26427	17.047155	164.67754	86.65965	137.26352	17.047297	162.90742	86.07738	-1.8880951	2.4718425	16.517525	-13.431518	-138.15483	1.9442282	6.7401104	8.684339	3152.6883680820465
24	689.55676	16.959526	709.56213	662.60956	633.8864	44.0109	689.1711	592.10724	1000.0	1000.0	95999	138.4294	17.039993	164.91081	85.47496	138.4277	17.04101	163.37979	83.97758	-1.9408094	2.4932868	18.388577	-11.60655	-139.31554	1.893167	6.6078644	8.50103	3300.451586008072
25	681.0114	18.110916	706.13696	657.4681	657.6059	71.3932	700.643	492.5569	1000.0	1000.0	99999	139.54068	16.963642	166.13852	85.73962	139.54105	16.964352	164.02219	86.41557	-2.0335739	2.4423459	16.98513	-13.386112	-140.40883	1.8270503	6.485597	8.312648	3448.4219269752502
26	695.9528	17.435093	725.9139	683.6587	725.07135	41.994083	797.405	687.9074	1000.0	1000.0	103999	140.67546	16.846506	165.57005	86.58442	140.67343	16.847298	164.21613	86.23343	-2.0874193	2.4416335	17.224035	-14.099474	-141.54153	1.7772195	6.3323584	8.109577	3596.19504904747
27	695.4769	19.734108	719.58826	664.5993	733.32104	38.324512	800.0317	701.575	1000.0	1000.0	107999	141.55298	16.875517	165.05223	87.271	141.55334	16.876976	165.63623	85.80413	-2.11523	2.4110026	18.384209	-12.55956	-142.40196	1.7557923	6.307878	8.06367	3744.4147596359253
28	694.56604	13.012931	704.4186	672.28516	458.20685	192.02284	693.90924	244.81169	1000.0	1000.0	111999	142.62694	16.682476	163.24065	86.128525	142.62526	16.685093	163.49638	86.62446	-2.1745443	2.3995905	19.15361	-12.131184	-143.4841	1.7103388	6.1841245	7.8944635	3892.6163926124573
29	689.15845	9.305551	702.74634	679.2257	-252.10486	110.79605	-17.7724	-415.65732	1000.0	1000.0	115999	143.74496	16.014631	165.86397	88.90909	143.7442	16.014423	164.20212	87.13109	-2.203014	2.3821938	17.885525	-14.739918	-144.59486	1.6819292	6.1235843	7.805514	4041.3889214992523
30	698.43884	7.0618777	707.4304	688.9636	630.52783	48.896774	711.7662	563.8489	1000.0	1000.0	119999	144.62848	15.758694	164.54756	89.29186	144.62946	15.7604885	163.65555	89.046715	-2.272917	2.319327	15.234264	-14.087363	-145.46706	1.6019902	5.949095	7.551085	4190.010087013245
31	697.0647	17.071194	719.5138	675.9182	327.59946	471.55637	699.7947	-442.136	1000.0	1000.0	123999	145.28374	15.803189	162.98758	88.09575	145.28078	15.798869	162.75632	89.19718	-2.3093998	2.2937455	16.74144	-14.434085	-146.11064	1.60859	5.9637017	7.5722914	4338.591519832611
32	707.0709	19.29222	729.06024	677.59766	555.0053	334.7113	798.46014	-269.0648	1000.0	1000.0	127999	146.03035	15.638477	163.14308	88.90926	146.02777	15.637265	163.46373	88.495125	-2.3418643	2.2880397	18.437479	-14.275806	-146.84354	1.5956169	5.9064693	7.502086	4487.0433650016785
33	709.5596	9.34891	719.25824	697.87115	725.29443	27.845318	796.54755	691.7884	1000.0	1000.0	131999	146.74867	15.433652	163.20442	91.23699	146.74876	15.433123	162.85611	89.22134	-2.3638005	2.2723498	14.751112	-14.600216	-147.57419	1.5333327	5.784815	7.3181477	4635.748488664627
34	713.56573	9.890558	724.5929	699.4968	758.14276	40.009403	799.7062	705.67267	1000.0	1000.0	135999	147.25499	15.388629	164.08157	90.68398	147.25368	15.390119	163.5928	90.434235	-2.3911846	2.2614264	16.409605	-13.371471	-148.06798	1.5000505	5.7195706	7.219621	4784.398002147675
35	691.91174	14.719874	709.12573	672.1107	804.1012	35.853855	895.4015	739.23755	1000.0	1000.0	139999	147.99547	15.034284	163.84853	84.852554	147.99458	15.033795	164.71178	85.60916	-2.4039874	2.258245	19.664967	-13.719156	-148.80663	1.4873806	5.6920247	7.1794057	4932.296256065369
36	709.18567	17.78397	734.7827	684.50977	761.8109	41.21472	801.3565	701.8132	1000.0	1000.0	143999	148.62228	14.64679	164.6542	91.00274	148.62231	14.646932	163.97514	90.48233	-2.4512672	2.2405598	19.897402	-16.56454	-149.42691	1.4727718	5.6313567	7.104129	5080.660285234451
37	714.0368	13.6475725	728.0121	693.46515	800.66675	38.358833	894.39166	725.0629	1000.0	1000.0	147999	148.96027	14.831396	164.44444	89.01046	148.9602	14.830072	165.076	88.51871	-2.4884398	2.1862252	16.836946	-15.703552	-149.75027	1.4216971	5.5497746	6.971472	5228.516958236694
38	719.3428	14.316196	744.11993	710.1685	798.9771	2.9454591	803.136	793.41876	1000.0	1000.0	151999	149.3897	14.745389	164.46094	88.877205	149.38997	14.746054	164.49654	88.893456	-2.504611	2.1930635	16.012913	-16.377981	-150.18182	1.3944248	5.523456	6.917881	5376.289312124252
