Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	16.822493	3.584946	32.925095	11.241018	25.673862	1.2787043	27.7151	23.867237	14.483636	22.9	3999	14.0033	8.46306	31.504978	-4.0116415	14.00544	8.46484	31.817005	-2.2225206	-2.502286	1.9585356	10.010496	-12.03567	-15.486599	1.2515519	5.0400352	6.291588	91.46490669250488
2	16.589476	3.23185	29.226099	11.08398	73.800095	11.121698	97.15402	57.579132	14.187279	69.8	7999	34.578648	15.428608	58.53852	-5.5219193	34.576054	15.442449	59.23355	-2.612495	-1.7592059	3.167438	41.37596	-12.209092	-37.430847	2.7512622	7.3009243	10.052187	211.53922367095947
3	24.484148	18.894009	124.33309	10.413871	91.66384	27.05473	150.67435	47.719704	24.358025	84.0	11999	54.767296	23.724955	92.69455	-11.933623	54.768394	23.73572	97.09795	-3.4081333	-0.9382918	3.8291047	36.396698	-12.014323	-59.20551	8.997279	10.986012	19.983294	334.77668952941895
4	62.280277	25.179672	113.11548	18.53908	55.989105	22.204538	86.01588	19.381905	77.0	75.2	15999	71.87846	28.675209	101.36137	-19.891184	71.88077	28.679121	101.600586	-6.5793924	-0.7422238	3.869328	26.754436	-12.297981	-76.24194	11.900663	14.437036	26.337698	458.87106561660767
5	66.02403	25.009924	130.81746	20.284258	76.41034	28.968025	132.0882	28.377048	78.43137	79.2	19999	79.52012	34.39092	114.968315	-61.049324	79.5061	34.408054	115.77349	-28.756464	-0.6488156	4.0157766	33.9589	-13.805385	-83.48482	12.738146	15.851738	28.589882	578.8897995948792
6	72.6616	46.71499	264.48456	10.613563	245.27048	244.47609	898.974	46.041084	110.65714	269.8	23999	83.42291	38.437855	169.066	-57.205467	83.41243	38.47994	150.45181	-27.716322	-0.7008121	3.9269512	43.707066	-12.250803	-86.93561	16.063368	17.712837	33.776203	704.9988458156586
7	74.759315	67.17966	360.61954	14.566259	363.56207	350.86142	897.2357	76.86261	132.2258	441.8	27999	83.78862	40.642265	133.45555	-35.81397	83.78013	40.68826	132.93729	-21.33689	-0.43013844	3.7087681	28.646273	-12.529497	-86.91558	20.082754	20.251284	40.334038	835.4204061031342
8	94.66136	39.65872	182.61928	20.09712	225.05002	235.2881	899.7266	61.875046	145.57143	278.8	31999	85.28534	41.777176	132.20462	-34.341476	85.27789	41.812103	139.22272	-13.906398	-0.41732734	3.6251037	27.23402	-13.171284	-88.16405	24.823929	22.332197	47.156128	960.85950756073
9	118.39175	59.734047	254.08107	31.978989	275.01843	245.9618	898.74426	36.059975	166.08333	343.0	35999	86.12138	42.628807	135.99019	-41.51498	86.11588	42.65002	144.82343	-12.292669	-0.46414274	3.4767869	31.955166	-12.606749	-88.75489	29.665136	24.273933	53.93907	1088.3590214252472
10	128.38	67.06814	301.54785	48.42559	309.15436	212.81581	744.554	22.22187	215.53334	320.9	39999	88.1236	43.13763	146.91275	-76.12006	88.1231	43.146244	152.40906	-16.039389	-0.37545925	3.410561	31.042099	-13.561254	-90.595146	30.471739	24.3733	54.84504	1215.089787721634
11	250.64836	200.6697	641.2529	62.941734	810.9028	238.63594	895.25995	95.40102	398.66666	908.3	43999	91.9101	43.498035	152.87701	-45.545982	91.90803	43.499237	149.80505	-17.5868	-0.43384275	3.4092598	25.940567	-13.797148	-94.265564	29.395348	23.89969	53.29504	1358.9454989433289
12	260.41858	228.18344	646.6776	46.357117	686.54736	283.97052	893.23663	104.84863	399.77777	828.3	47999	96.44546	43.599915	160.54431	-46.833218	96.444	43.60337	159.61868	-17.175272	-0.57392514	3.5082917	33.130726	-14.893576	-98.74976	25.391302	22.198303	47.58961	1501.3236792087555
13	311.3265	223.48415	676.472	109.145805	597.06726	172.62766	690.27435	242.35713	437.0	879.9	51999	100.27612	43.465885	146.21303	-35.636013	100.27551	43.471977	147.0689	-16.506271	-0.7131408	3.504242	32.13844	-12.7345915	-102.427734	23.42133	21.222271	44.6436	1649.1615030765533
14	480.2242	205.65202	652.5317	93.93287	669.3639	293.31314	897.1667	185.07472	789.4	766.0	55999	104.10496	43.35667	168.9964	-31.089653	104.10126	43.361317	173.68407	-15.429238	-0.7872677	3.52741	30.270294	-12.559573	-106.210365	21.81593	20.21924	42.035168	1794.7002341747284
15	306.44418	233.89725	665.01337	96.063934	352.77606	222.0118	794.6811	193.84502	438.22223	404.2	59999	108.11945	42.817116	158.42407	-33.721573	108.11825	42.819206	155.3668	-13.303628	-0.90170234	3.58575	35.204975	-12.194303	-110.14303	18.913258	18.803713	37.716976	1932.0534710884094
16	303.1309	180.43065	604.6562	92.16846	349.70053	269.63156	870.19885	111.36892	431.125	438.1	63999	111.49055	42.673904	159.2207	-46.611687	111.4902	42.67478	163.17267	-15.9168005	-1.0972483	3.5912614	32.438652	-12.721277	-113.46721	17.452951	17.8616	35.314556	2072.0136168003082
17	421.76773	244.69102	656.8784	16.687893	616.6512	282.97076	870.048	140.26675	706.3333	718.9	67999	114.18695	42.555626	161.83055	-32.154118	114.1822	42.559708	164.3049	-14.356883	-1.1242927	3.5234342	52.267696	-14.357239	-116.040146	17.3602	17.720778	35.08098	2225.353353738785
18	487.5527	244.5423	697.4842	105.84771	605.412	240.50635	783.1925	135.17155	720.1667	822.6	71999	116.63235	42.54126	173.4231	-29.216007	116.63006	42.54363	168.93811	-13.804741	-1.1532946	3.4251156	51.371304	-13.138935	-118.441826	17.205666	17.42556	34.631226	2391.927350997925
19	429.8134	202.73679	701.1664	190.06943	602.4586	247.3684	892.53534	138.80345	596.5	831.3	75999	119.2674	42.087772	173.38388	-40.98667	119.26509	42.092728	166.13774	-10.616788	-1.2494875	3.3906121	35.958538	-14.845947	-121.038315	16.138145	16.90627	33.044415	2569.463213443756
20	500.42337	231.98752	672.86414	69.14077	774.71515	322.30853	1157.7683	196.67693	754.0	801.5	79999	121.86097	41.61475	177.81763	-32.82039	121.85881	41.620262	174.67061	-11.44033	-1.2564222	3.3768947	36.49348	-13.484955	-123.55456	15.488633	16.486668	31.9753	2751.1393599510193
21	609.25415	168.61421	786.47144	331.32584	773.2556	51.854805	893.24536	699.23315	885.25	1000.0	83999	124.18222	41.364155	172.98203	-36.850872	124.17819	41.3677	185.03276	-13.372524	-1.3709191	3.3353436	32.73862	-13.568196	-125.84656	15.405726	16.176413	31.58214	2941.3870134353638
22	435.002	189.00931	688.92114	138.2343	882.1703	51.83679	979.82556	811.3122	581.5714	1000.0	87999	126.44726	40.988693	184.35287	-49.057404	126.44865	40.98984	170.45844	-14.285722	-1.3670287	3.376589	34.415108	-13.082933	-128.11595	15.536358	16.020844	31.5572	3133.3100397586823
23	726.22516	74.659225	844.185	648.4334	841.6455	47.42579	891.1423	744.9246	967.25	1000.0	91999	128.77634	40.131973	176.0818	-51.41446	128.77626	40.139065	186.0238	-16.240519	-1.4496264	3.3788476	53.337257	-14.233461	-130.40645	16.05067	15.498424	31.549093	3323.8164024353027
24	416.77856	242.67114	719.5382	148.44391	571.12085	300.42804	894.2829	170.35011	604.6667	686.1	95999	130.29428	39.93633	183.55148	-39.061897	130.29279	39.94275	167.7267	-14.648839	-1.513944	3.3459558	40.914204	-12.604443	-131.88861	15.194265	14.963047	30.157312	3515.8587753772736
25	500.22122	221.4126	674.37054	179.91661	879.5819	23.93358	895.9263	817.8766	738.0	1000.0	99999	131.76865	39.362637	186.48438	-36.82641	131.7684	39.368538	175.63408	-18.343708	-1.5503842	3.325788	52.766808	-13.543943	-133.31526	14.735453	14.758822	29.494276	3710.9529526233673
26	572.9125	217.0522	736.67	146.19472	616.2145	100.993225	754.66486	390.66605	795.6	906.3	103999	133.4082	38.863987	176.58086	-55.3342	133.41006	38.86671	173.83449	-18.032476	-1.6514732	3.3182871	63.72906	-13.371491	-134.90062	14.671161	14.489078	29.160238	3901.5820393562317
27	669.7413	99.29469	744.7016	498.8833	847.4525	54.050323	896.4727	773.5703	936.25	1000.0	107999	134.39952	38.50058	172.16719	-39.443737	134.39774	38.503746	175.00946	-18.797625	-1.6977948	3.3261614	59.392014	-13.363869	-135.84898	14.284567	14.1324215	28.416988	4099.08984875679
28	628.5104	125.91185	706.6433	377.27292	794.185	116.58266	894.20776	513.38275	886.6	968.3	111999	135.48291	37.638844	178.92169	-32.27559	135.4821	37.642887	180.30229	-12.984443	-1.7612753	3.217848	56.702507	-14.805404	-136.92844	13.394928	13.638504	27.033434	4291.55104804039
29	596.96094	144.12973	704.39044	348.9465	877.0788	32.572	918.9639	801.7526	908.5	1000.0	115999	136.38074	37.092876	176.90544	-40.92306	136.38145	37.090996	173.4512	-15.167496	-1.7963841	3.246433	58.532917	-12.87207	-137.78094	13.400709	13.284623	26.685331	4487.395082235336
30	664.8377	22.37465	689.3928	632.5155	796.6644	146.99982	897.6241	388.83258	1000.0	939.2	119999	137.10912	36.656277	179.77034	-44.62176	137.10323	36.662304	185.16115	-16.146147	-1.8609426	3.189317	74.372314	-12.667933	-138.47275	13.233535	13.167339	26.400873	4681.66749048233
31	666.06335	27.205769	694.0394	622.4249	851.5031	39.49628	914.1764	792.3302	1000.0	1000.0	123999	137.86444	36.12807	174.06844	-47.274742	137.86086	36.12934	179.84773	-16.455166	-1.9169495	3.1971846	62.500286	-14.062314	-139.24281	12.379513	12.721588	25.1011	4879.245812892914
