Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	LossRetro	LossFinal	Time
1	138.59966	6.8391232	145.56538	130.2235	187.80806	75.848595	365.77316	63.328064	1000.0	1000.0	3999	7.878189	4.0407023	23.848267	-0.739337	7.8783884	4.042762	23.813332	-0.5588164	-4.047552	0.45882967	5.4666557	-9.851461	-8.635765	0.13522322	1.963109	2.0983324	129.48747444152832
2	136.21103	6.3570986	144.33804	126.58536	130.98799	92.74222	269.90167	56.961304	1000.0	1000.0	7999	23.616047	5.0862675	46.344852	9.211902	23.616983	5.0861897	46.20744	9.047881	-3.8810441	0.7710243	3.0247774	-11.315818	-24.369041	0.2847418	2.8796263	3.164368	298.83724570274353
3	132.28285	57.42857	216.57806	56.9957	196.14558	84.88025	351.3737	59.304615	1000.0	1000.0	11999	40.101833	5.6416044	72.060875	13.28721	40.10483	5.6443725	73.55183	12.7562475	-3.356702	1.6096075	9.005535	-11.27928	-40.932285	0.68771917	4.22108	4.9087987	467.0649540424347
4	232.44019	8.816817	241.48955	218.4224	241.38321	60.32598	303.81656	130.53514	1000.0	1000.0	15999	55.312355	5.22398	83.42199	38.608585	55.31415	5.2230916	84.11428	38.763218	-3.5927765	1.151032	7.604764	-10.543011	-56.01902	0.9814017	5.0911736	6.072576	638.0478208065033
5	299.85583	49.78741	346.30777	223.88376	314.35614	138.54828	559.5083	130.41841	1000.0	1000.0	19999	67.87904	5.4370584	93.12529	53.085567	67.886086	5.437577	94.356224	53.41911	-3.4300337	1.2760502	6.8976736	-11.225918	-68.545074	1.3211124	5.9832315	7.3043437	807.5434148311615
6	360.96576	45.844337	423.83215	308.72614	392.96408	37.976307	472.56076	352.10165	1000.0	1000.0	23999	79.01383	5.527049	107.63307	62.728977	79.015	5.5264907	106.78171	60.72723	-3.3509912	1.3432685	6.4607067	-11.690397	-79.638054	1.5724044	6.57217	8.144575	978.1778955459595
7	439.89584	13.830862	460.82217	426.28906	355.03302	18.9548	399.47662	323.5384	1000.0	1000.0	27999	89.03309	6.064606	115.73947	71.35221	89.03365	6.062712	115.18099	71.23612	-3.1314058	1.5381348	9.702502	-12.008543	-89.67906	1.8589615	7.2032037	9.062165	1148.3149144649506
8	438.2421	19.549702	470.4131	421.57846	377.7161	7.059331	387.71243	364.4061	1000.0	1000.0	31999	98.39571	6.004138	122.14937	79.092995	98.39619	6.0057087	122.24882	78.81359	-3.1485963	1.5201035	8.446813	-12.026136	-99.02558	1.7022742	6.9862266	8.688502	1319.9374787807465
9	468.4709	26.315027	498.71664	433.68903	382.41812	11.80659	400.44168	359.2066	1000.0	1000.0	35999	105.52119	5.6925025	128.01653	85.46485	105.52184	5.692116	128.33296	87.27579	-3.2500134	1.4603437	8.4981575	-12.239606	-106.11847	1.6022626	6.778875	8.381138	1490.4729132652283
10	481.80334	18.96623	508.44528	455.01447	374.9327	14.036939	395.1802	338.51245	1000.0	1000.0	39999	111.40196	5.5103917	130.97278	89.72502	111.40285	5.508235	131.4816	93.50133	-3.2314684	1.4651755	9.211512	-13.621542	-112.00613	1.5552001	6.6974893	8.252689	1662.3067893981934
11	467.39365	13.21025	484.19913	447.28473	411.5966	38.50311	508.2689	359.28128	1000.0	1000.0	43999	116.3242	5.358378	134.83563	97.04897	116.32219	5.355963	135.47241	97.64437	-3.2904658	1.4124885	8.303311	-12.049829	-116.90745	1.4972084	6.5664864	8.063695	1832.1801235675812
12	513.81946	22.340143	536.97375	488.19943	417.5143	50.10383	527.80444	377.9877	1000.0	1000.0	47999	120.37261	5.43977	139.61827	101.82285	120.37032	5.438491	138.1033	102.20704	-3.3203423	1.3841223	6.802937	-10.795683	-120.95448	1.4299642	6.405504	7.835469	2000.8819231987
13	504.8297	10.73973	523.3206	497.6773	461.7081	53.805138	566.2876	384.62683	1000.0	1000.0	51999	123.88593	5.6022644	142.42706	105.1309	123.88703	5.599304	141.24423	105.16776	-3.2837033	1.4235467	8.19117	-13.566458	-124.478485	1.4783659	6.4705954	7.948961	2170.3310256004333
